state,district,age_0_5,age_5_17,age_18_greater,total_enrol,share_0_5,share_5_17,share_18_plus,child_to_adult_ratio,age_category,cv_enrol,child_share,cluster
Rajasthan,Sawai Madhopur,3991,1797,80,5868,0.6801295160190866,0.3062372188139059,0.013633265167007498,72.34999999990956,Child-Heavy,0.7509225714159857,0.9863667348329925,0
Rajasthan,Sikar,7737,2936,174,10847,0.7132847792016226,0.27067391905596017,0.016041301742417257,61.339080459734866,Child-Heavy,0.7279256179560679,0.9839586982575828,0
Rajasthan,Sirohi,4793,3377,305,8475,0.5655457227138643,0.3984660766961652,0.0359882005899705,26.786885245892858,Child-Heavy,1.4047986397828007,0.9640117994100295,0
Rajasthan,Tonk,3688,1421,57,5166,0.7138985675571041,0.2750677506775068,0.011033681765389082,89.63157894721117,Child-Heavy,0.8772153131478754,0.9889663182346109,0
Rajasthan,Udaipur,7796,5432,168,13396,0.5819647656016721,0.40549417736637805,0.012541057031949836,78.73809523804837,Child-Heavy,0.6633292773626215,0.9874589429680501,0
Sikkim,East,154,116,2,272,0.5661764705882353,0.4264705882352941,0.007352941176470588,134.99999999325,Child-Heavy,0.7294524458113204,0.9926470588235294,4
Sikkim,East Sikkim,123,81,12,216,0.5694444444444444,0.375,0.05555555555555555,16.999999999858332,Child-Heavy,0.6077694694282363,0.9444444444444444,4
Sikkim,North Sikkim,36,16,0,52,0.6923076923076923,0.3076923076923077,0.0,520000000000.0,Child-Heavy,0.913901562465059,1.0,4
Sikkim,South,65,85,1,151,0.4304635761589404,0.5629139072847682,0.006622516556291391,149.999999985,Child-Heavy,0.7920453557403002,0.9933774834437086,4
Sikkim,South Sikkim,152,204,25,381,0.3989501312335958,0.5354330708661418,0.06561679790026247,14.239999999943041,Child-Heavy,4.337459024486537,0.9343832020997376,1
Sikkim,West,59,70,2,131,0.45038167938931295,0.5343511450381679,0.015267175572519083,64.499999996775,Child-Heavy,0.7641097936833995,0.9847328244274809,4
Sikkim,West Sikkim,163,217,38,418,0.38995215311004783,0.5191387559808612,0.09090909090909091,9.999999999973683,Child-Heavy,3.286684251780097,0.9090909090909091,1
Tamil Nadu,Ariyalur,1848,383,62,2293,0.8059310946358482,0.16703009158307894,0.02703881378107283,35.9838709676839,Child-Heavy,0.6386763064856262,0.9729611862189271,0
Tamil Nadu,Chengalpattu,603,235,57,895,0.6737430167597765,0.26256983240223464,0.06368715083798883,14.70175438593912,Child-Heavy,2.155181888741602,0.9363128491620112,1
Tamil Nadu,Chennai,7245,1964,181,9390,0.7715654952076677,0.20915867944621938,0.019275825346112885,50.87845303864593,Child-Heavy,0.6463464079126195,0.9807241746538871,0
Tamil Nadu,Coimbatore,6867,1729,42,8638,0.7949756888168558,0.20016207455429497,0.004862236628849271,204.66666666617937,Child-Heavy,0.5977055073295334,0.9951377633711507,0
Tamil Nadu,Cuddalore,7170,1050,44,8264,0.8676185866408519,0.12705711519845111,0.005324298160696999,186.81818181775722,Child-Heavy,0.5705381906217711,0.994675701839303,0
Tamil Nadu,Dharmapuri,4645,815,42,5502,0.8442384587422755,0.14812795347146493,0.007633587786259542,129.99999999969046,Child-Heavy,0.5829702263794516,0.9923664122137404,0
Tamil Nadu,Dindigul,4585,1362,12,5959,0.7694244000671253,0.22856183923477094,0.002013760698103709,495.58333332920347,Child-Heavy,0.5978958482037461,0.9979862393018962,0
Tamil Nadu,Erode,4762,995,6,5763,0.8263057435363526,0.1726531320492799,0.001041124414367517,959.4999999840084,Child-Heavy,0.6107692229515808,0.9989588755856325,0
Tamil Nadu,Kallakurichi,555,104,31,690,0.8043478260869565,0.15072463768115943,0.04492753623188406,21.258064516060458,Child-Heavy,2.913069373483678,0.9550724637681159,1
Tamil Nadu,Kancheepuram,8007,2700,57,10764,0.7438684503901896,0.2508361204013378,0.005295429208472687,187.84210526282834,Child-Heavy,0.5352835989731317,0.9947045707915274,0
Tamil Nadu,Kanchipuram,252,89,21,362,0.6961325966850829,0.24585635359116023,0.058011049723756904,16.238095238017916,Child-Heavy,1.4871554080979306,0.9419889502762431,4
Tamil Nadu,Kanniyakumari,1690,99,1,1790,0.9441340782122905,0.0553072625698324,0.0005586592178770949,1788.9999998211,Child-Heavy,0.6135705197467485,0.9994413407821229,0
Tamil Nadu,Kanyakumari,1318,64,11,1393,0.9461593682699211,0.04594400574300072,0.007896625987078248,125.63636363522149,Child-Heavy,0.4583923196845701,0.9921033740129218,4
Tamil Nadu,Karur,3212,628,3,3843,0.8358053603955243,0.16341399947957325,0.00078064012490242,1279.9999999573333,Child-Heavy,0.5968769887456308,0.9992193598750976,0
Tamil Nadu,Krishnagiri,3898,834,7,4739,0.822536400084406,0.1759864950411479,0.0014771048744460858,675.9999999903429,Child-Heavy,0.5911981939309335,0.9985228951255539,0
Tamil Nadu,Madurai,8634,988,37,9659,0.8938813541774511,0.10228802153432032,0.003830624288228595,260.0540540533512,Child-Heavy,0.5585226991277761,0.9961693757117713,0
Tamil Nadu,Mayiladuthurai,334,49,1,384,0.8697916666666666,0.12760416666666666,0.0026041666666666665,382.9999999617,Child-Heavy,0.6645352276643531,0.9973958333333333,4
Tamil Nadu,Nagapattinam,2927,656,0,3583,0.8169132012280212,0.18308679877197878,0.0,35830000000000.0,Child-Heavy,0.5983204550444661,1.0,0
Tamil Nadu,Namakkal,4037,566,9,4612,0.8753252385082394,0.12272333044232438,0.0019514310494362533,511.4444444387617,Child-Heavy,0.6281647737256747,0.9980485689505638,0
Tamil Nadu,Perambalur,1793,218,0,2011,0.8915962207856788,0.10840377921432123,0.0,20110000000000.0,Child-Heavy,0.5497535878988705,1.0,0
Tamil Nadu,Pudukkottai,5120,1586,33,6739,0.7597566404511055,0.23534649057723697,0.004896868971657516,203.2121212115054,Child-Heavy,0.6314441833330205,0.9951031310283425,0
Tamil Nadu,Ramanathapuram,3215,618,43,3876,0.8294633642930856,0.15944272445820434,0.01109391124871001,89.13953488351362,Child-Heavy,0.6252433955073944,0.9889060887512899,0
Tamil Nadu,Ranipet,78,11,1,90,0.8666666666666667,0.12222222222222222,0.011111111111111112,88.9999999911,Child-Heavy,0.6550426953571614,0.9888888888888889,4
Tamil Nadu,Salem,8098,1519,216,9833,0.8235533407912132,0.15447981287501272,0.021966846333774027,44.52314814812754,Child-Heavy,0.6805763441931191,0.9780331536662259,0
Tamil Nadu,Sivaganga,3587,622,19,4228,0.8483916745506149,0.14711447492904448,0.004493850520340586,221.52631578830778,Child-Heavy,0.6000363481013,0.9955061494796594,0
Tamil Nadu,Tenkasi,782,82,0,864,0.9050925925925926,0.09490740740740741,0.0,8640000000000.0,Child-Heavy,0.5287733189508574,1.0,4
Tamil Nadu,Thanjavur,5613,1413,19,7045,0.7967352732434351,0.20056777856635913,0.0026969481902058196,369.7894736822643,Child-Heavy,0.6341791753134088,0.9973030518097942,0
Tamil Nadu,The Nilgiris,1245,416,5,1666,0.7472989195678271,0.24969987995198079,0.003001200480192077,332.199999993356,Child-Heavy,0.6164090503041723,0.996998799519808,0
Tamil Nadu,Theni,2851,550,1,3402,0.8380364491475603,0.16166960611405057,0.00029394473838918284,3400.9999996599,Child-Heavy,0.5981158298199916,0.9997060552616108,0
Tamil Nadu,Thiruvallur,369,111,10,490,0.753061224489796,0.22653061224489796,0.02040816326530612,47.99999999952,Child-Heavy,5.0547822981118165,0.9795918367346939,1
Tamil Nadu,Thiruvarur,3141,750,2,3893,0.8068327767788338,0.1926534806062163,0.0005137426149499101,1945.499999902725,Child-Heavy,0.589483797053889,0.99948625738505,0
Tamil Nadu,Thoothukkudi,4291,857,3,5151,0.833042127742186,0.16637546107551932,0.0005824111822947001,1715.9999999428,Child-Heavy,0.6374527210216876,0.9994175888177053,0
Tamil Nadu,Tiruchirappalli,7967,1414,5,9386,0.8488173875985511,0.150649904112508,0.000532708288940976,1876.1999999624759,Child-Heavy,0.623561696334372,0.9994672917110591,0
Tamil Nadu,Tirunelveli,7128,1230,2,8360,0.8526315789473684,0.1471291866028708,0.00023923444976076556,4178.99999979105,Child-Heavy,0.592027234008522,0.9997607655502392,0
Tamil Nadu,Tirupattur,649,70,2,721,0.9001386962552012,0.0970873786407767,0.0027739251040221915,359.499999982025,Child-Heavy,0.6634418854270773,0.9972260748959778,4
Tamil Nadu,Tiruppur,4861,1034,5,5900,0.8238983050847457,0.1752542372881356,0.000847457627118644,1178.99999997642,Child-Heavy,0.5558494081924741,0.9991525423728813,0
Tamil Nadu,Tiruvallur,7650,2312,54,10016,0.7637779552715654,0.23083067092651757,0.005391373801916933,184.48148148113984,Child-Heavy,0.5564272044166938,0.994608626198083,0
Tamil Nadu,Tiruvannamalai,6380,653,33,7066,0.9029153693744693,0.09241437871497311,0.0046702519105576,213.1212121205663,Child-Heavy,0.564150436495503,0.9953297480894424,0
Tamil Nadu,Vellore,7277,1153,53,8483,0.857833313686196,0.13591889661676293,0.006247789697041141,159.0566037732848,Child-Heavy,0.7045343048197307,0.9937522103029589,0
Tamil Nadu,Villupuram,3780,633,2,4415,0.8561721404303511,0.1433748584371461,0.00045300113250283127,2206.499999889675,Child-Heavy,0.5179249441106589,0.9995469988674972,0
Tamil Nadu,Viluppuram,2305,418,0,2723,0.8464928387807565,0.1535071612192435,0.0,27230000000000.0,Child-Heavy,0.49220278081777047,1.0,0
Tamil Nadu,Virudhunagar,4619,603,11,5233,0.8826676858398624,0.11523026944391362,0.0021020447162239633,474.727272722957,Child-Heavy,0.6103471334471544,0.9978979552837761,0
Telangana,Adilabad,1730,295,2,2027,0.8534780463739516,0.14553527380365072,0.000986679822397632,1012.499999949375,Child-Heavy,0.5726270665271377,0.9990133201776024,0
Telangana,Bhadradri Kothagudem,2047,566,37,2650,0.7724528301886793,0.21358490566037736,0.013962264150943397,70.62162162143075,Child-Heavy,2.013575919683856,0.9860377358490566,0
Telangana,Hanumakonda,628,74,2,704,0.8920454545454546,0.10511363636363637,0.002840909090909091,350.99999998245,Child-Heavy,0.5816458511529939,0.9971590909090909,4
Telangana,Hyderabad,10833,3682,548,15063,0.7191794463254332,0.24444001858859457,0.03638053508597225,26.487226277367427,Child-Heavy,2.63669436403129,0.9636194649140277,1
Telangana,Jagitial,1048,65,4,1117,0.9382273948075202,0.05819158460161146,0.0035810205908683975,278.24999999304373,Child-Heavy,0.508466473182373,0.9964189794091316,4
Telangana,Jangoan,589,74,0,663,0.8883861236802413,0.11161387631975868,0.0,6630000000000.0,Child-Heavy,0.5683481682429385,1.0,4
Telangana,Jayashankar Bhupalpally,530,128,1,659,0.8042488619119879,0.19423368740515934,0.0015174506828528073,657.9999999342,Child-Heavy,0.63247815671618,0.9984825493171472,4
Telangana,Jogulamba Gadwal,861,164,0,1025,0.84,0.16,0.0,10250000000000.0,Child-Heavy,0.7178292726089261,1.0,4
Telangana,K.V. Rangareddy,9077,2463,136,11676,0.7774066461116821,0.21094552929085303,0.011647824597464886,84.85294117640821,Child-Heavy,0.5966519555590789,0.9883521754025351,0
Telangana,Kamareddy,1336,105,1,1442,0.926490984743412,0.07281553398058252,0.0006934812760055479,1440.9999998559,Child-Heavy,0.625281136073198,0.9993065187239945,4
Telangana,Karimnagar,3676,492,7,4175,0.8804790419161677,0.1178443113772455,0.0016766467065868263,595.4285714200653,Child-Heavy,0.5877042424133831,0.9983233532934132,0
Telangana,Khammam,2107,771,7,2885,0.7303292894280763,0.26724436741767765,0.0024263431542461003,411.14285713698365,Child-Heavy,0.556027188955264,0.9975736568457539,0
Telangana,Komaram Bheem,440,95,0,535,0.822429906542056,0.17757009345794392,0.0,5350000000000.0,Child-Heavy,0.701599263617373,1.0,4
Telangana,Mahabubabad,811,171,1,983,0.8250254323499492,0.17395727365208546,0.001017293997965412,981.9999999018,Child-Heavy,0.5139908135157881,0.9989827060020346,4
Telangana,Mahabubnagar,4574,1429,11,6014,0.7605586963751247,0.23761223811107415,0.0018290655138011307,545.7272727223116,Child-Heavy,0.5416122610090661,0.9981709344861989,0
Telangana,Mancherial,643,116,1,760,0.8460526315789474,0.15263157894736842,0.0013157894736842105,758.9999999240999,Child-Heavy,0.5921415852405865,0.9986842105263158,4
Telangana,Medak,4329,969,6,5304,0.8161764705882353,0.18269230769230768,0.0011312217194570137,882.9999999852834,Child-Heavy,0.5467955642245306,0.998868778280543,0
Telangana,Medchal Malkajgiri,399,265,30,694,0.5749279538904899,0.3818443804034582,0.043227665706051875,22.133333333259557,Child-Heavy,0.1997016269632902,0.956772334293948,4
Telangana,Medchal-Malkajgiri,1265,393,70,1728,0.7320601851851852,0.22743055555555555,0.04050925925925926,23.685714285680447,Child-Heavy,0.8155885075331313,0.9594907407407408,0
Telangana,Medchal−Malkajgiri,115,18,0,133,0.8646616541353384,0.13533834586466165,0.0,1330000000000.0,Child-Heavy,0.7025513815198029,1.0,4
Telangana,Mulugu,607,205,3,815,0.7447852760736197,0.25153374233128833,0.0036809815950920245,270.66666665764444,Child-Heavy,0.6115215299822938,0.996319018404908,4
Telangana,Nagarkurnool,471,123,2,596,0.790268456375839,0.2063758389261745,0.003355704697986577,296.99999998515,Child-Heavy,0.6388227858457667,0.9966442953020135,4
Telangana,Nalgonda,4261,987,10,5258,0.8103841764929631,0.18771395968048687,0.001901863826550019,524.799999994752,Child-Heavy,0.6324493809087965,0.99809813617345,0
Telangana,Narayanpet,521,104,3,628,0.8296178343949044,0.16560509554140126,0.004777070063694267,208.3333333263889,Child-Heavy,0.6560612618412096,0.9952229299363057,4
Telangana,Nirmal,943,70,3,1016,0.9281496062992126,0.0688976377952756,0.002952755905511811,337.6666666554111,Child-Heavy,0.5877544182081013,0.9970472440944882,4
Telangana,Nizamabad,4652,428,6,5086,0.9146677152968934,0.08415257569799449,0.0011797090051120724,846.6666666525556,Child-Heavy,0.5719541010017483,0.9988202909948879,0
Telangana,Peddapalli,326,41,2,369,0.8834688346883469,0.1111111111111111,0.005420054200542005,183.499999990825,Child-Heavy,0.6001608101380758,0.994579945799458,4
Telangana,Rajanna Sircilla,527,33,2,562,0.9377224199288257,0.05871886120996441,0.0035587188612099642,279.999999986,Child-Heavy,0.6213906449289456,0.99644128113879,4
Telangana,Ranga Reddy,181,93,10,284,0.6373239436619719,0.3274647887323944,0.035211267605633804,27.399999999726,Child-Heavy,0.0,0.9647887323943662,4
Telangana,Rangareddy,108,30,1,139,0.7769784172661871,0.2158273381294964,0.007194244604316547,137.9999999862,Child-Heavy,0.5725093029680596,0.9928057553956835,4
Telangana,Sangareddy,958,194,4,1156,0.828719723183391,0.16782006920415224,0.0034602076124567475,287.9999999928,Child-Heavy,0.6328805983488363,0.9965397923875433,4
Telangana,Siddipet,973,107,1,1081,0.9000925069380203,0.09898242368177614,0.0009250693802035153,1079.999999892,Child-Heavy,0.6115788455113639,0.9990749306197965,4
Telangana,Suryapet,981,170,1,1152,0.8515625,0.14756944444444445,0.0008680555555555555,1150.9999998849,Child-Heavy,0.6029575712521944,0.9991319444444444,4
Telangana,Vikarabad,1077,244,2,1323,0.8140589569160998,0.18442932728647016,0.0015117157974300832,660.499999966975,Child-Heavy,0.6329376730733983,0.99848828420257,4
Telangana,Wanaparthy,632,209,0,841,0.751486325802616,0.24851367419738407,0.0,8410000000000.0,Child-Heavy,0.6531145816646124,1.0,4
Telangana,Warangal,1403,282,0,1685,0.8326409495548961,0.16735905044510385,0.0,16850000000000.0,Child-Heavy,0.49369166891380545,1.0,0
Telangana,Warangal Rural,385,29,1,415,0.927710843373494,0.06987951807228916,0.0024096385542168677,413.9999999586,Child-Heavy,0.5088752319400738,0.9975903614457832,4
Telangana,Warangal Urban,300,44,3,347,0.8645533141210374,0.12680115273775217,0.008645533141210375,114.66666666284445,Child-Heavy,0.7628835948938235,0.9913544668587896,4
Telangana,Yadadri.,747,116,1,864,0.8645833333333334,0.13425925925925927,0.0011574074074074073,862.9999999137,Child-Heavy,0.5792400953239812,0.9988425925925927,4
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,428,141,27,596,0.7181208053691275,0.23657718120805368,0.04530201342281879,21.074074073996023,Child-Heavy,0.23253847166529668,0.9546979865771812,4
Tripura,Dhalai,751,586,34,1371,0.5477753464624362,0.4274252370532458,0.024799416484318017,39.32352941164905,Child-Heavy,1.1560450473189303,0.9752005835156821,4
Tripura,Gomati,384,176,11,571,0.6725043782837128,0.30823117338003503,0.01926444833625219,50.9090909086281,Child-Heavy,1.714708207821542,0.9807355516637478,4
Tripura,Khowai,109,67,35,211,0.5165876777251185,0.3175355450236967,0.16587677725118483,5.028571428557061,Child-Heavy,0.9462099920328427,0.8341232227488151,3
Tripura,North Tripura,958,369,25,1352,0.7085798816568047,0.2729289940828402,0.01849112426035503,53.07999999978768,Child-Heavy,1.4039822636096848,0.981508875739645,0
Tripura,Sepahijala,960,506,29,1495,0.6421404682274248,0.3384615384615385,0.01939799331103679,50.55172413775672,Child-Heavy,1.7852727325398299,0.9806020066889632,0
Tripura,South Tripura,1156,706,6,1868,0.6188436830835118,0.37794432548179874,0.0032119914346895075,310.33333332816113,Child-Heavy,0.7643480743226224,0.9967880085653105,0
Tripura,Unakoti,330,130,25,485,0.6804123711340206,0.26804123711340205,0.05154639175257732,18.3999999999264,Child-Heavy,0.9800684983152802,0.9484536082474226,4
Tripura,West Tripura,1800,682,71,2553,0.7050528789659224,0.2671367019193106,0.027810419114766942,34.957746478824,Child-Heavy,0.9011694374518384,0.972189580885233,0
Uttar Pradesh,Agra,13082,9534,845,23461,0.5576062401432164,0.4063765397894378,0.036017220067345805,26.76449704141695,Child-Heavy,1.318862390005483,0.9639827799326541,0
Uttar Pradesh,Aligarh,9534,7150,463,17147,0.5560156295561905,0.41698256254738436,0.02700180789642503,36.03455723541339,Child-Heavy,1.4970516189321388,0.9729981921035749,0
Uttar Pradesh,Allahabad,5794,4731,41,10566,0.5483626727238311,0.44775695627484385,0.003880371001325005,256.7073170725446,Child-Heavy,0.5678816562282301,0.9961196289986749,0
Uttar Pradesh,Ambedkar Nagar,3718,3966,49,7733,0.48079658605974396,0.5128669339195655,0.006336480020690547,156.8163265302922,Child-Heavy,0.669786078865377,0.9936635199793095,0
Uttar Pradesh,Amethi,3324,2763,44,6131,0.5421627793182189,0.4506605773935736,0.00717664328820747,138.34090909059466,Child-Heavy,0.6647352088465577,0.9928233567117926,0
Uttar Pradesh,Amroha,4749,2213,56,7018,0.676688515246509,0.31533200341977774,0.007979481333713309,124.32142857120657,Child-Heavy,0.8467583577090412,0.9920205186662867,0
Uttar Pradesh,Auraiya,2079,1480,17,3576,0.5813758389261745,0.41387024608501116,0.0047539149888143175,209.35294117523912,Child-Heavy,0.6880146000209009,0.9952460850111857,0
Uttar Pradesh,Ayodhya,761,374,31,1166,0.6526586620926244,0.32075471698113206,0.026586620926243566,36.61290322568835,Child-Heavy,2.995441779879449,0.9734133790737565,1
Uttar Pradesh,Azamgarh,6484,11489,273,18246,0.3553655595747013,0.6296722569330264,0.014962183492272279,65.83516483514072,Child-Heavy,0.9777874406075047,0.9850378165077277,0
Uttar Pradesh,Baghpat,3319,2929,154,6402,0.5184317400812246,0.45751327710090595,0.024054982817869417,40.57142857140223,Child-Heavy,0.7971625335593024,0.9759450171821306,0
Uttar Pradesh,Bahraich,12003,14367,1563,27933,0.4297067984104822,0.5143378799269681,0.05595532166254967,16.871401151630398,Child-Heavy,2.1907777458219506,0.9440446783374503,0
Uttar Pradesh,Ballia,3949,5738,37,9724,0.4061085972850679,0.5900863842040313,0.003805018510900864,261.8108108101032,Child-Heavy,0.6263864092755264,0.9961949814890991,0
Uttar Pradesh,Balrampur,4048,5842,217,10107,0.4005144949045216,0.5780152369644801,0.021470268130998317,45.57603686633845,Child-Heavy,1.1891913846076556,0.9785297318690017,0
Uttar Pradesh,Banda,4382,4242,183,8807,0.4975587600772113,0.4816623140683547,0.02077892585443397,47.12568306008354,Child-Heavy,1.5359218035900926,0.979221074145566,0
Uttar Pradesh,Bara Banki,5137,2884,86,8107,0.6336499321573948,0.3557419514000247,0.010608116442580485,93.26744186035667,Child-Heavy,0.6186417172125225,0.9893918835574196,0
Uttar Pradesh,Barabanki,805,496,49,1350,0.5962962962962963,0.3674074074074074,0.0362962962962963,26.55102040810908,Child-Heavy,6.648827746473328,0.9637037037037037,1
Uttar Pradesh,Bareilly,12649,7821,561,21031,0.6014454852360801,0.37187960629546857,0.026674908468451334,36.48841354723057,Child-Heavy,1.1611661133911468,0.9733250915315487,0
Uttar Pradesh,Basti,4370,4773,78,9221,0.4739182301268843,0.5176228174818349,0.008458952391280772,117.21794871779844,Child-Heavy,0.6590692355964355,0.9915410476087192,0
Uttar Pradesh,Bhadohi,138,153,3,294,0.46938775510204084,0.5204081632653061,0.01020408163265306,96.99999999676666,Child-Heavy,0.6765995710198984,0.989795918367347,4
Uttar Pradesh,Bijnor,11736,3719,73,15528,0.7557959814528593,0.2395028335909325,0.00470118495620814,211.71232876683325,Child-Heavy,0.7961105018260202,0.9952988150437918,0
Uttar Pradesh,Budaun,6372,5512,330,12214,0.5216964139512036,0.45128541018503354,0.027018175863762896,36.0121212121103,Child-Heavy,1.0054503432654378,0.9729818241362371,0
Uttar Pradesh,Bulandshahar,66,42,0,108,0.6111111111111112,0.3888888888888889,0.0,1080000000000.0,Child-Heavy,0.7901155831945359,1.0,4
Uttar Pradesh,Bulandshahr,7405,5724,168,13297,0.556892532150109,0.43047303903136047,0.012634428818530495,78.148809523763,Child-Heavy,0.761903026478396,0.9873655711814695,0
Uttar Pradesh,Chandauli,4134,3962,134,8230,0.5023086269744836,0.4814094775212637,0.016281895504252734,60.41791044771611,Child-Heavy,1.1088040860682606,0.9837181044957473,0
Uttar Pradesh,Chitrakoot,2648,2207,14,4869,0.5438488395974532,0.45327582665845145,0.002875333744095297,346.78571428323727,Child-Heavy,0.682577689904398,0.9971246662559047,0
Uttar Pradesh,Deoria,4558,4970,112,9640,0.47282157676348546,0.5155601659751037,0.011618257261410789,85.07142857135261,Child-Heavy,0.7813375946016403,0.9883817427385891,0
Uttar Pradesh,Etah,4233,2734,139,7106,0.5956937799043063,0.38474528567407823,0.019560934421615536,50.122302158237325,Child-Heavy,2.091925243560928,0.9804390655783846,0
Uttar Pradesh,Etawah,3598,2391,101,6090,0.5908045977011495,0.3926108374384236,0.01658456486042693,59.29702970291159,Child-Heavy,0.8725922901430192,0.9834154351395731,0
Uttar Pradesh,Faizabad,3063,2088,1,5152,0.5945263975155279,0.4052795031055901,0.00019409937888198756,5150.9999994849,Child-Heavy,0.5719323472270462,0.999805900621118,0
Uttar Pradesh,Farrukhabad,2797,2886,79,5762,0.48542172856647,0.5008677542519958,0.013710517181534189,71.93670886066843,Child-Heavy,0.6796449839467709,0.9862894828184658,0
Uttar Pradesh,Fatehpur,6101,4661,200,10962,0.5565590220762635,0.4251961320926838,0.01824484583105273,53.8099999999731,Child-Heavy,1.5236163832151763,0.9817551541689473,0
Uttar Pradesh,Firozabad,4249,3355,120,7724,0.5501035732780942,0.434360435007768,0.015535991714137753,63.36666666661386,Child-Heavy,1.0521794253028829,0.9844640082858622,0
Uttar Pradesh,Gautam Buddha Nagar,6938,5886,435,13259,0.5232672147220756,0.44392488121276114,0.03280790406516328,29.480459770108165,Child-Heavy,1.5004938816729396,0.9671920959348368,0
Uttar Pradesh,Ghaziabad,8980,7288,352,16620,0.5403128760529483,0.4385078219013237,0.02117930204572804,46.21590909089596,Child-Heavy,0.98860709252761,0.978820697954272,0
Uttar Pradesh,Ghazipur,4221,6775,71,11067,0.38140417457305503,0.6121803560133731,0.006415469413571881,154.87323943640158,Child-Heavy,0.6254364039648361,0.9935845305864281,0
Uttar Pradesh,Gonda,7208,6751,321,14280,0.5047619047619047,0.47275910364145657,0.022478991596638655,43.48598130839767,Child-Heavy,1.3110381513112335,0.9775210084033613,0
Uttar Pradesh,Gorakhpur,7064,10009,380,17453,0.40474417005672375,0.5734830688133845,0.02177276112989171,44.92894736840923,Child-Heavy,1.335911757389433,0.9782272388701083,0
Uttar Pradesh,Hamirpur,1942,1331,25,3298,0.5888417222559127,0.40357792601576714,0.007580351728320194,130.91999999947632,Child-Heavy,0.7008585730577711,0.9924196482716798,0
Uttar Pradesh,Hapur,1772,1065,30,2867,0.6180676665504011,0.3714684339030345,0.010463899546564353,94.56666666635145,Child-Heavy,1.7591759042739297,0.9895361004534357,0
Uttar Pradesh,Hardoi,9143,7853,304,17300,0.5284971098265896,0.4539306358381503,0.017572254335260117,55.907894736823714,Child-Heavy,1.2223712931409598,0.9824277456647399,0
Uttar Pradesh,Hathras,3228,2028,76,5332,0.6054013503375844,0.3803450862715679,0.014253563390847712,69.1578947367511,Child-Heavy,0.8868666032868181,0.9857464366091522,0
Uttar Pradesh,Jalaun,2727,2469,123,5319,0.5126903553299492,0.464184997179921,0.023124647490129723,42.24390243899005,Child-Heavy,0.9376729552609715,0.9768753525098702,0
Uttar Pradesh,Jaunpur,5135,9270,192,14597,0.3517846132767007,0.6350619990408988,0.013153387682400493,75.02604166662759,Child-Heavy,0.8389688431875167,0.9868466123175994,0
Uttar Pradesh,Jhansi,4428,2456,68,6952,0.6369390103567318,0.3532796317606444,0.009781357882623706,101.23529411749819,Child-Heavy,0.5931224285492217,0.9902186421173762,0
Uttar Pradesh,Kannauj,2984,3028,99,6111,0.4882997872688594,0.49549991818033057,0.016200294550810016,60.727272727211385,Child-Heavy,1.063566763551195,0.98379970544919,0
Uttar Pradesh,Kanpur Dehat,3745,3190,159,7094,0.5279109106287003,0.44967578235128275,0.022413307020016916,43.616352201230434,Child-Heavy,2.008279251778472,0.977586692979983,0
Uttar Pradesh,Kanpur Nagar,9426,9427,566,19419,0.4854008960296617,0.485452391987229,0.029146711983109325,33.30918727914606,Child-Heavy,1.4340184117078694,0.9708532880168907,0
Uttar Pradesh,Kasganj,2414,1901,143,4458,0.5414984297891431,0.42642440556303274,0.03207716464782414,30.174825174804077,Child-Heavy,1.5972548159723736,0.9679228353521758,0
Uttar Pradesh,Kaushambi,3994,2679,68,6741,0.5924936952974336,0.39741878059635066,0.010087524106215695,98.13235294103215,Child-Heavy,1.053991119397051,0.9899124758937843,0
Uttar Pradesh,Kheri,10049,10667,449,21165,0.47479329081030003,0.5039924403496339,0.021214268840066147,46.13808463250643,Child-Heavy,1.1676085059214958,0.978785731159934,0
Uttar Pradesh,Kushi Nagar,240,150,14,404,0.594059405940594,0.3712871287128713,0.034653465346534656,27.857142856943877,Child-Heavy,0.0,0.9653465346534653,4
Uttar Pradesh,Kushinagar,4219,5758,29,10006,0.42164701179292424,0.5754547271637018,0.0028982610433739755,344.0344827574344,Child-Heavy,0.6348454089757513,0.9971017389566261,0
Uttar Pradesh,Lalitpur,3298,1276,72,4646,0.7098579423159708,0.2746448557899268,0.015497201894102454,63.52777777768954,Child-Heavy,0.7090581953282616,0.9845027981058976,0
Uttar Pradesh,Lucknow,12801,10193,440,23434,0.5462575744644533,0.43496628829905265,0.018776137236493982,52.259090909079035,Child-Heavy,1.1763084395880388,0.9812238627635059,0
Uttar Pradesh,Maharajganj,5601,7782,433,13816,0.4053995367689635,0.5632599884192241,0.03134047481181239,30.907621247106025,Child-Heavy,1.725207594780307,0.9686595251881875,0
Uttar Pradesh,Mahoba,1862,978,10,2850,0.6533333333333333,0.3431578947368421,0.0035087719298245615,283.99999999716,Child-Heavy,0.6622198659767484,0.9964912280701754,0
Uttar Pradesh,Mainpuri,4450,5047,165,9662,0.4605671703581039,0.5223556199544608,0.017077209687435313,57.55757575754088,Child-Heavy,1.2094005808194446,0.9829227903125647,0
Uttar Pradesh,Mathura,5649,5074,121,10844,0.5209332349686463,0.4679085208410181,0.01115824419033567,88.61983471067056,Child-Heavy,0.8429354044788429,0.9888417558096644,0
