state,district,age_0_5,age_5_17,age_18_greater,total_enrol,child_enrol_share,bio_5_17,bio_17_plus,total_bio,demo_5_17,demo_17_plus,total_demo,total_updates,child_updates,child_update_share,child_gap,update_intensity
Bihar,Gaya,6722.0,20244.0,435.0,27401.0,0.9841246669829569,85898.0,99274.0,185172.0,19945.0,175229.0,195174.0,380346.0,105843.0,0.27828082850877883,-0.7058438384741781,13.880734279770811
Bihar,Gopalganj,5303.0,9649.0,196.0,15148.0,0.9870609981515711,46818.0,56666.0,103484.0,8025.0,97842.0,105867.0,209351.0,54843.0,0.2619667448447822,-0.7250942533067889,13.82037232637972
Bihar,Jamui,5193.0,5029.0,160.0,10382.0,0.9845887112309767,46558.0,35599.0,82157.0,5423.0,61497.0,66920.0,149077.0,51981.0,0.3486855785936127,-0.635903132637364,14.359179348873049
Bihar,Jehanabad,915.0,3827.0,141.0,4883.0,0.9711243088265411,15681.0,21749.0,37430.0,4393.0,41968.0,46361.0,83791.0,20074.0,0.23957226909811316,-0.731552039728428,17.159737866065942
Bihar,Kaimur (Bhabua),3033.0,4707.0,85.0,7825.0,0.9891373801916933,37550.0,40607.0,78157.0,5463.0,61555.0,67018.0,145175.0,43013.0,0.2962837954193215,-0.6928535847723718,18.552715654952078
Bihar,Katihar,11332.0,4903.0,115.0,16350.0,0.9929663608562691,98243.0,119037.0,217280.0,11847.0,168447.0,180294.0,397574.0,110090.0,0.2769044253396852,-0.7160619355165839,24.31645259938838
Bihar,Khagaria,4348.0,3779.0,69.0,8196.0,0.9915812591508053,39283.0,40621.0,79904.0,7370.0,68254.0,75624.0,155528.0,46653.0,0.2999652795638085,-0.6916159795869968,18.97608589555881
Bihar,Kishanganj,6957.0,1782.0,25.0,8764.0,0.997147421268827,57815.0,83464.0,141279.0,6372.0,138769.0,145141.0,286420.0,64187.0,0.22410097060261155,-0.7730464506662155,32.6814240073026
Bihar,Lakhisarai,2664.0,3423.0,68.0,6155.0,0.9889520714865963,22610.0,26887.0,49497.0,4081.0,44802.0,48883.0,98380.0,26691.0,0.2713051433218134,-0.7176469281647828,15.983753046303818
Bihar,Madhepura,4571.0,4417.0,39.0,9027.0,0.9956796277833168,51666.0,65571.0,117237.0,6595.0,85266.0,91861.0,209098.0,58261.0,0.2786301160221523,-0.7170495117611644,23.16362025036003
Bihar,Madhubani,12598.0,12534.0,798.0,25930.0,0.9692248360971847,110514.0,127621.0,238135.0,13587.0,168104.0,181691.0,419826.0,124101.0,0.29560103471438165,-0.6736238013828031,16.190744311608174
Bihar,Monghyr,29.0,20.0,0.0,49.0,1.0,5.0,94.0,99.0,2.0,280.0,282.0,381.0,7.0,0.01837270341207349,-0.9816272965879265,7.775510204081633
Bihar,Munger,2445.0,3534.0,108.0,6087.0,0.9822572695909315,21620.0,28851.0,50471.0,4129.0,51818.0,55947.0,106418.0,25749.0,0.24196094645642655,-0.740296323134505,17.482832265483818
Bihar,Muzaffarpur,14087.0,14103.0,665.0,28855.0,0.9769537341881823,93075.0,115469.0,208544.0,15939.0,190978.0,206917.0,415461.0,109014.0,0.26239285997963707,-0.7145608742085452,14.398232542020446
Bihar,Nalanda,3676.0,10763.0,136.0,14575.0,0.9906689536878216,51140.0,66262.0,117402.0,11812.0,141231.0,153043.0,270445.0,62952.0,0.2327719129582725,-0.7578970407295491,18.55540308747856
Bihar,Nawada,2742.0,12380.0,291.0,15413.0,0.9811198339064426,38447.0,47798.0,86245.0,6895.0,79623.0,86518.0,172763.0,45342.0,0.2624520296591284,-0.7186678042473142,11.20891455265036
Bihar,Pashchim Champaran,5060.0,10737.0,562.0,16359.0,0.9656458218717525,40.0,313.0,353.0,23.0,1097.0,1120.0,1473.0,63.0,0.04276985743380855,-0.922875964437944,0.0900421786172749
Bihar,Patna,6745.0,17151.0,748.0,24644.0,0.9696477844505762,93322.0,115692.0,209014.0,20931.0,222841.0,243772.0,452786.0,114253.0,0.25233333186096746,-0.7173144525896087,18.373072553156955
Bihar,Purba Champaran,61.0,66.0,0.0,127.0,1.0,27.0,237.0,264.0,19.0,915.0,934.0,1198.0,46.0,0.038397328881469114,-0.9616026711185309,9.433070866141732
Bihar,Purbi Champaran,4000.0,10071.0,800.0,14871.0,0.9462040212494116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9462040212494116,0.0
Bihar,Purnea,169.0,88.0,0.0,257.0,1.0,1027.0,3927.0,4954.0,102.0,2704.0,2806.0,7760.0,1129.0,0.1454896907216495,-0.8545103092783505,30.19455252918288
Bihar,Purnia,12195.0,7721.0,184.0,20100.0,0.9908457711442786,106033.0,122518.0,228551.0,9447.0,133927.0,143374.0,371925.0,115480.0,0.3104927068629428,-0.6803530642813358,18.503731343283583
Bihar,Rohtas,2741.0,5120.0,78.0,7939.0,0.9901750850233026,50054.0,61656.0,111710.0,10462.0,107283.0,117745.0,229455.0,60516.0,0.2637379878407531,-0.7264370971825496,28.902254692026705
Bihar,Saharsa,6281.0,6577.0,205.0,13063.0,0.9843068207915486,42412.0,77454.0,119866.0,6443.0,74734.0,81177.0,201043.0,48855.0,0.24300771476748756,-0.741299106024061,15.39026257368139
Bihar,Samastipur,11289.0,7787.0,131.0,19207.0,0.9931795699484562,93161.0,107004.0,200165.0,15445.0,186847.0,202292.0,402457.0,108606.0,0.26985740091488036,-0.7233221690335758,20.953662727130734
Bihar,Samstipur,41.0,41.0,0.0,82.0,1.0,13.0,182.0,195.0,10.0,438.0,448.0,643.0,23.0,0.03576982892690513,-0.9642301710730948,7.841463414634147
Bihar,Saran,7592.0,16407.0,219.0,24218.0,0.9909571393178628,63026.0,85477.0,148503.0,14788.0,155057.0,169845.0,318348.0,77814.0,0.24443062309171096,-0.7465265162261518,13.14509868692708
Bihar,Sheikhpura,1244.0,1934.0,21.0,3199.0,0.9934354485776805,16884.0,23539.0,40423.0,2326.0,25762.0,28088.0,68511.0,19210.0,0.2803929296025456,-0.7130425189751349,21.41638011878712
Bihar,Sheikpura,11.0,18.0,0.0,29.0,1.0,5.0,128.0,133.0,1.0,177.0,178.0,311.0,6.0,0.01929260450160772,-0.9807073954983923,10.724137931034482
Bihar,Sheohar,2067.0,1184.0,11.0,3262.0,0.9966278356836297,12986.0,19696.0,32682.0,2482.0,28998.0,31480.0,64162.0,15468.0,0.24107727315233315,-0.7555505625312965,19.669527896995707
Bihar,Sitamarhi,20679.0,18856.0,2697.0,42232.0,0.936138473195681,84925.0,97075.0,182000.0,12645.0,157203.0,169848.0,351848.0,97570.0,0.277307246310907,-0.658831226884774,8.331312748626633
Bihar,Siwan,6149.0,9025.0,137.0,15311.0,0.9910521847038077,52907.0,72897.0,125804.0,10600.0,113122.0,123722.0,249526.0,63507.0,0.2545105520066045,-0.7365416326972032,16.29717196786624
Bihar,Supaul,5691.0,4563.0,157.0,10411.0,0.9849197963692249,47023.0,65347.0,112370.0,6449.0,100462.0,106911.0,219281.0,53472.0,0.24385149648168333,-0.7410682998875415,21.062433964076458
Bihar,Vaishali,8257.0,9698.0,52.0,18007.0,0.9971122341311712,72298.0,95862.0,168160.0,12462.0,143132.0,155594.0,323754.0,84760.0,0.26180371516645357,-0.7353085189647177,17.97934136724607
Bihar,West Champaran,11585.0,18070.0,783.0,30438.0,0.9742755765819042,75467.0,91350.0,166817.0,17311.0,216078.0,233389.0,400206.0,92778.0,0.23182560981094735,-0.7424499667709569,13.148235757934161
Chandigarh,Chandigarh,2473.0,211.0,36.0,2720.0,0.986764705882353,49166.0,25296.0,74462.0,13132.0,70204.0,83336.0,157798.0,62298.0,0.3947958782747563,-0.5919688276075967,58.013970588235296
Chandigarh,Mohali,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,5.0,5.0,11.0,2.0,0.18181818181818182,0.18181818181818182,11.0
Chandigarh,Rupnagar,3.0,0.0,0.0,3.0,1.0,3.0,11.0,14.0,1.0,19.0,20.0,34.0,4.0,0.11764705882352941,-0.8823529411764706,11.333333333333334
Chhatisgarh,Raipur,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,4.0,4.0,9.0,2.0,0.2222222222222222,0.2222222222222222,9.0
Chhattisgarh,Balod,1603.0,71.0,4.0,1678.0,0.9976162097735399,26841.0,54374.0,81215.0,5704.0,54030.0,59734.0,140949.0,32545.0,0.23089911953969167,-0.7667170902338483,83.99821215733016
Chhattisgarh,Baloda Bazar,4349.0,562.0,33.0,4944.0,0.9933252427184466,53691.0,87056.0,140747.0,8282.0,107988.0,116270.0,257017.0,61973.0,0.24112412797597046,-0.7522011147424761,51.98563915857605
Chhattisgarh,Balrampur,4593.0,1528.0,69.0,6190.0,0.9888529886914378,20113.0,32130.0,52243.0,3542.0,56759.0,60301.0,112544.0,23655.0,0.21018446118851294,-0.7786685275029248,18.181583198707592
Chhattisgarh,Bastar,4794.0,1808.0,6.0,6608.0,0.99909200968523,27648.0,66736.0,94384.0,9378.0,70053.0,79431.0,173815.0,37026.0,0.21301958979374622,-0.7860724198914838,26.303722760290558
Chhattisgarh,Bemetara,2458.0,302.0,11.0,2771.0,0.9960303139660772,34486.0,77224.0,111710.0,4199.0,54494.0,58693.0,170403.0,38685.0,0.22702065104487598,-0.7690096629212012,61.495128112594735
Chhattisgarh,Bijapur,3601.0,1761.0,1362.0,6724.0,0.797441998810232,10757.0,17127.0,27884.0,1137.0,11910.0,13047.0,40931.0,11894.0,0.29058659695585254,-0.5068554018543795,6.087299226650803
Chhattisgarh,Bilaspur,7490.0,1432.0,19.0,8941.0,0.9978749580583828,67405.0,127632.0,195037.0,12889.0,140452.0,153341.0,348378.0,80294.0,0.2304795365953074,-0.7673954214630754,38.96409797561794
Chhattisgarh,Dakshin Bastar Dantewada,1028.0,172.0,24.0,1224.0,0.9803921568627451,8064.0,19147.0,27211.0,1408.0,4488.0,5896.0,33107.0,9472.0,0.2861026369045821,-0.6942895199581629,27.048202614379086
Chhattisgarh,Dantewada,584.0,126.0,0.0,710.0,1.0,5327.0,13601.0,18928.0,699.0,1699.0,2398.0,21326.0,6026.0,0.28256588202194505,-0.717434117978055,30.036619718309858
Chhattisgarh,Dhamtari,1876.0,89.0,3.0,1968.0,0.9984756097560976,26826.0,63452.0,90278.0,3073.0,41640.0,44713.0,134991.0,29899.0,0.22148883999674052,-0.7769867697593571,68.59298780487805
Chhattisgarh,Durg,3528.0,520.0,47.0,4095.0,0.9885225885225886,76883.0,102968.0,179851.0,10565.0,66584.0,77149.0,257000.0,87448.0,0.34026459143968873,-0.6482579970828999,62.75946275946276
Chhattisgarh,Gariyaband,1307.0,229.0,6.0,1542.0,0.9961089494163424,16883.0,35205.0,52088.0,1307.0,26292.0,27599.0,79687.0,18190.0,0.22826809893709138,-0.7678408504792511,51.67769130998703
Chhattisgarh,Gaurela-pendra-marwahi,115.0,20.0,5.0,140.0,0.9642857142857143,679.0,1610.0,2289.0,439.0,2986.0,3425.0,5714.0,1118.0,0.19565978298914946,-0.7686259312965649,40.81428571428572
Chhattisgarh,Gaurella Pendra Marwahi,623.0,290.0,70.0,983.0,0.9287894201424212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9287894201424212,0.0
Chhattisgarh,Janjgir - Champa,32.0,1.0,0.0,33.0,1.0,5.0,195.0,200.0,11.0,204.0,215.0,415.0,16.0,0.03855421686746988,-0.9614457831325302,12.575757575757576
Chhattisgarh,Janjgir Champa,21.0,4.0,0.0,25.0,1.0,21.0,171.0,192.0,5.0,231.0,236.0,428.0,26.0,0.06074766355140187,-0.9392523364485982,17.12
Chhattisgarh,Janjgir-champa,4066.0,572.0,1.0,4639.0,0.999784436300927,51955.0,128699.0,180654.0,7192.0,104968.0,112160.0,292814.0,59147.0,0.20199512318400076,-0.7977893131169262,63.12006898038371
Chhattisgarh,Jashpur,1666.0,875.0,2.0,2543.0,0.9992135273299253,30250.0,44353.0,74603.0,8700.0,62323.0,71023.0,145626.0,38950.0,0.26746597448257864,-0.7317475528473467,57.265434526150216
Chhattisgarh,Kabeerdham,860.0,92.0,3.0,955.0,0.9968586387434555,16628.0,15889.0,32517.0,3034.0,24067.0,27101.0,59618.0,19662.0,0.329799724915294,-0.6670589138281615,62.42722513089005
Chhattisgarh,Kanker,1426.0,277.0,2.0,1705.0,0.9988269794721407,19607.0,33602.0,53209.0,2867.0,25973.0,28840.0,82049.0,22474.0,0.27390949310777707,-0.7249174863643637,48.12258064516129
Chhattisgarh,Kawardha,1884.0,257.0,1.0,2142.0,0.9995331465919701,23941.0,36850.0,60791.0,4631.0,62369.0,67000.0,127791.0,28572.0,0.2235838204568397,-0.7759493261351305,59.65966386554622
Chhattisgarh,Khairagarh Chhuikhadan Gandai,183.0,63.0,0.0,246.0,1.0,132.0,903.0,1035.0,641.0,5462.0,6103.0,7138.0,773.0,0.10829363967497899,-0.891706360325021,29.016260162601625
Chhattisgarh,Kondagaon,1975.0,1054.0,9.0,3038.0,0.9970375246872942,17291.0,40055.0,57346.0,4193.0,57771.0,61964.0,119310.0,21484.0,0.18006872852233677,-0.8169687961649574,39.27254772876893
Chhattisgarh,Korba,3040.0,489.0,13.0,3542.0,0.9963297571993224,32907.0,68967.0,101874.0,6101.0,77273.0,83374.0,185248.0,39008.0,0.2105717740542408,-0.7857579831450816,52.30039525691699
Chhattisgarh,Koriya,1258.0,504.0,1.0,1763.0,0.9994327850255247,19055.0,41842.0,60897.0,2301.0,29434.0,31735.0,92632.0,21356.0,0.23054667933327574,-0.7688861056922489,52.542257515598415
Chhattisgarh,Mahasamund,2773.0,563.0,25.0,3361.0,0.9925617375781017,30360.0,69509.0,99869.0,8593.0,126294.0,134887.0,234756.0,38953.0,0.16592973129547275,-0.826632006282629,69.84706932460577
Chhattisgarh,ManendragarhChirmiriBharatpur,0.0,0.0,0.0,0.0,0.0,44.0,268.0,312.0,0.0,0.0,0.0,312.0,44.0,0.14102564102564102,0.14102564102564102,312.0
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,188.0,106.0,0.0,294.0,1.0,46.0,235.0,281.0,395.0,4718.0,5113.0,5394.0,441.0,0.0817575083426029,-0.9182424916573971,18.346938775510203
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,10.0,4.0,0.0,14.0,1.0,36.0,31.0,67.0,32.0,149.0,181.0,248.0,68.0,0.27419354838709675,-0.7258064516129032,17.714285714285715
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,162.0,93.0,4.0,259.0,0.9845559845559846,1060.0,3535.0,4595.0,3477.0,16334.0,19811.0,24406.0,4537.0,0.18589691059575514,-0.7986590739602295,94.23166023166023
Chhattisgarh,Mungeli,2600.0,355.0,2.0,2957.0,0.9993236388231316,28914.0,53653.0,82567.0,3835.0,66729.0,70564.0,153131.0,32749.0,0.21386264048429124,-0.7854609983388403,51.785931687521135
Chhattisgarh,Narayanpur,448.0,306.0,8.0,762.0,0.989501312335958,7156.0,15017.0,22173.0,2057.0,14708.0,16765.0,38938.0,9213.0,0.23660691355488211,-0.7528943987810759,51.0997375328084
Chhattisgarh,Raigarh,4294.0,625.0,37.0,4956.0,0.9925343018563357,39625.0,135001.0,174626.0,5194.0,78242.0,83436.0,258062.0,44819.0,0.17367531833435376,-0.8188589835219819,52.070621468926554
Chhattisgarh,Raipur,6205.0,779.0,57.0,7041.0,0.9919045590115041,59735.0,132634.0,192369.0,12289.0,120718.0,133007.0,325376.0,72024.0,0.2213562155782848,-0.7705483434332193,46.21161766794489
Chhattisgarh,Rajnandgaon,3791.0,371.0,23.0,4185.0,0.9945041816009558,53657.0,100841.0,154498.0,10303.0,137815.0,148118.0,302616.0,63960.0,0.2113569672456182,-0.7831472143553375,72.30967741935484
Chhattisgarh,Sakti,373.0,80.0,2.0,455.0,0.9956043956043956,644.0,3380.0,4024.0,967.0,8718.0,9685.0,13709.0,1611.0,0.11751404187030418,-0.8780903537340914,30.12967032967033
Chhattisgarh,Sarangarh-Bilaigarh,159.0,24.0,3.0,186.0,0.9838709677419355,113.0,930.0,1043.0,622.0,7433.0,8055.0,9098.0,735.0,0.08078698615080238,-0.9030839815911331,48.913978494623656
Chhattisgarh,Sukma,1256.0,804.0,119.0,2179.0,0.945387792565397,13922.0,16217.0,30139.0,1509.0,11237.0,12746.0,42885.0,15431.0,0.3598227818584587,-0.5855650107069383,19.681046351537404
Chhattisgarh,Surajpur,2250.0,720.0,7.0,2977.0,0.9976486395700369,24586.0,47236.0,71822.0,3394.0,38673.0,42067.0,113889.0,27980.0,0.2456778090948204,-0.7519708304752165,38.25629828686597
Chhattisgarh,Surguja,2866.0,679.0,11.0,3556.0,0.9969066366704162,30222.0,52638.0,82860.0,9129.0,106554.0,115683.0,198543.0,39351.0,0.19819887883229326,-0.798707757838123,55.83323959505062
Chhattisgarh,Uttar Bastar Kanker,718.0,162.0,8.0,888.0,0.990990990990991,7038.0,23263.0,30301.0,1113.0,12455.0,13568.0,43869.0,8151.0,0.18580318676058263,-0.8051878042304084,49.402027027027025
Dadra & Nagar Haveli,Dadra & Nagar Haveli,22.0,3.0,0.0,25.0,1.0,72.0,481.0,553.0,32.0,203.0,235.0,788.0,104.0,0.1319796954314721,-0.868020304568528,31.52
Dadra and Nagar Haveli,Dadra and Nagar Haveli,669.0,71.0,4.0,744.0,0.9946236559139785,10791.0,16444.0,27235.0,1310.0,4723.0,6033.0,33268.0,12101.0,0.3637429361548635,-0.630880719759115,44.715053763440864
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,70.0,10.0,8.0,88.0,0.9090909090909091,550.0,1428.0,1978.0,145.0,1544.0,1689.0,3667.0,695.0,0.18952822470684483,-0.7195626843840642,41.67045454545455
Dadra and Nagar Haveli and Daman and Diu,Daman,49.0,5.0,9.0,63.0,0.8571428571428571,190.0,331.0,521.0,107.0,1580.0,1687.0,2208.0,297.0,0.13451086956521738,-0.7226319875776397,35.04761904761905
Dadra and Nagar Haveli and Daman and Diu,Diu,12.0,6.0,4.0,22.0,0.8181818181818182,13.0,20.0,33.0,54.0,310.0,364.0,397.0,67.0,0.16876574307304787,-0.6494160751087703,18.045454545454547
Daman & Diu,Daman,8.0,1.0,0.0,9.0,1.0,360.0,1052.0,1412.0,23.0,354.0,377.0,1789.0,383.0,0.21408608160983789,-0.7859139183901621,198.77777777777777
Daman & Diu,Diu,12.0,0.0,0.0,12.0,1.0,171.0,602.0,773.0,18.0,249.0,267.0,1040.0,189.0,0.18173076923076922,-0.8182692307692307,86.66666666666667
Daman and Diu,Daman,47.0,11.0,0.0,58.0,1.0,2411.0,1622.0,4033.0,164.0,940.0,1104.0,5137.0,2575.0,0.5012653299591201,-0.4987346700408799,88.56896551724138
Daman and Diu,Diu,60.0,2.0,0.0,62.0,1.0,1804.0,926.0,2730.0,70.0,378.0,448.0,3178.0,1874.0,0.5896790434235368,-0.41032095657646317,51.25806451612903
Darbhanga,Near University Thana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
Delhi,Central Delhi,2761.0,993.0,193.0,3947.0,0.9511021028629338,23688.0,30372.0,54060.0,4432.0,44615.0,49047.0,103107.0,28120.0,0.27272639103067686,-0.678375711832257,26.122878135292627
Delhi,East Delhi,8055.0,2458.0,223.0,10736.0,0.9792287630402384,53829.0,68976.0,122805.0,24960.0,162101.0,187061.0,309866.0,78789.0,0.2542679738983948,-0.7249607891418437,28.862332339791354
Delhi,Najafgarh,21.0,9.0,0.0,30.0,1.0,51.0,794.0,845.0,9.0,186.0,195.0,1040.0,60.0,0.057692307692307696,-0.9423076923076923,34.666666666666664
Delhi,New Delhi,918.0,502.0,217.0,1637.0,0.8674404398289554,2501.0,2062.0,4563.0,547.0,3514.0,4061.0,8624.0,3048.0,0.3534322820037106,-0.5140081578252448,5.268173488087966
Delhi,North Delhi,3148.0,1230.0,81.0,4459.0,0.9818344920385736,25642.0,35188.0,60830.0,9317.0,77583.0,86900.0,147730.0,34959.0,0.23664116970148244,-0.7451933223370912,33.130746804216194
Delhi,North East,1328.0,408.0,2.0,1738.0,0.998849252013809,2393.0,44227.0,46620.0,360.0,11467.0,11827.0,58447.0,2753.0,0.04710250312248704,-0.951746748891322,33.62888377445339
Delhi,North East   *,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
Delhi,North East Delhi,8299.0,3749.0,65.0,12113.0,0.9946338644431603,77278.0,65818.0,143096.0,25389.0,115759.0,141148.0,284244.0,102667.0,0.3611932002082718,-0.6334406642348884,23.466028234128622
Delhi,North West Delhi,12395.0,3293.0,355.0,16043.0,0.9778719690830892,133575.0,191718.0,325293.0,39744.0,274245.0,313989.0,639282.0,173319.0,0.2711150947469192,-0.70675687433617,39.84803341021006
Delhi,Shahdara,1121.0,515.0,64.0,1700.0,0.9623529411764706,2658.0,5305.0,7963.0,4681.0,23863.0,28544.0,36507.0,7339.0,0.20102993946366451,-0.7613230017128061,21.474705882352943
Delhi,South Delhi,10138.0,2780.0,477.0,13395.0,0.9643896976483762,96661.0,126275.0,222936.0,20329.0,193160.0,213489.0,436425.0,116990.0,0.26806438677894256,-0.6963253108694336,32.58118701007839
Delhi,South East Delhi,46.0,9.0,5.0,60.0,0.9166666666666666,239.0,343.0,582.0,124.0,1045.0,1169.0,1751.0,363.0,0.2073101085094232,-0.7093565581572434,29.183333333333334
Delhi,South West Delhi,6951.0,1945.0,359.0,9255.0,0.9612101566720691,66558.0,74969.0,141527.0,19940.0,149759.0,169699.0,311226.0,86498.0,0.27792665137231465,-0.6832835052997545,33.62787682333874
Delhi,West Delhi,14000.0,4405.0,1009.0,19414.0,0.9480271968682394,71164.0,102078.0,173242.0,25703.0,206102.0,231805.0,405047.0,96867.0,0.23915002456505047,-0.708877172303189,20.863655094261873
Goa,Bardez,2.0,0.0,0.0,2.0,1.0,9.0,31.0,40.0,2.0,29.0,31.0,71.0,11.0,0.15492957746478872,-0.8450704225352113,35.5
Goa,Bicholim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0
Goa,North Goa,1109.0,146.0,99.0,1354.0,0.9268833087149188,18320.0,19451.0,37771.0,1713.0,17130.0,18843.0,56614.0,20033.0,0.35385240399901086,-0.5730309047159079,41.81240768094535
Goa,South Goa,805.0,108.0,64.0,977.0,0.9344933469805528,15915.0,14669.0,30584.0,1560.0,14678.0,16238.0,46822.0,17475.0,0.3732219896629789,-0.5612713573175738,47.92425793244627
Goa,Tiswadi,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,6.0
Gujarat,Ahmadabad,4105.0,2322.0,240.0,6667.0,0.9640017999100045,958.0,14724.0,15682.0,320.0,7440.0,7760.0,23442.0,1278.0,0.05451753263373432,-0.9094842672762702,3.5161241937903105
Gujarat,Ahmedabad,12844.0,5679.0,607.0,19130.0,0.9682697334030319,165891.0,239599.0,405490.0,31732.0,236152.0,267884.0,673374.0,197623.0,0.2934817798132984,-0.6747879535897334,35.199895452169365
Gujarat,Amreli,3460.0,587.0,246.0,4293.0,0.9426974143955276,33978.0,34536.0,68514.0,2578.0,25310.0,27888.0,96402.0,36556.0,0.3792037509595237,-0.5634936634360039,22.45562543675751
Gujarat,Anand,5616.0,828.0,536.0,6980.0,0.9232091690544413,50966.0,62729.0,113695.0,3523.0,35626.0,39149.0,152844.0,54489.0,0.3565007458585224,-0.5667084231959189,21.897421203438395
Gujarat,Arvalli,1952.0,322.0,117.0,2391.0,0.9510664993726474,19089.0,10580.0,29669.0,1810.0,6286.0,8096.0,37765.0,20899.0,0.5533960015887727,-0.39767049778387475,15.794646591384359
Gujarat,Banas Kantha,5997.0,6719.0,782.0,13498.0,0.9420654911838791,59.0,488.0,547.0,33.0,440.0,473.0,1020.0,92.0,0.09019607843137255,-0.8518694127525065,0.07556675062972293
Gujarat,Banaskantha,9944.0,5781.0,1635.0,17360.0,0.9058179723502304,74015.0,77742.0,151757.0,9778.0,65429.0,75207.0,226964.0,83793.0,0.3691907086586419,-0.5366272636915885,13.073963133640554
Gujarat,Bharuch,3745.0,508.0,98.0,4351.0,0.9774764421971961,38361.0,38017.0,76378.0,6975.0,42831.0,49806.0,126184.0,45336.0,0.35928485386419834,-0.6181915883329978,29.001149161112387
Gujarat,Bhavnagar,8420.0,1309.0,445.0,10174.0,0.9562610575977983,65784.0,75368.0,141152.0,6530.0,51332.0,57862.0,199014.0,72314.0,0.36336137156179965,-0.5928996860359987,19.561037939846667
Gujarat,Botad,2302.0,474.0,171.0,2947.0,0.9419748897183576,10356.0,5900.0,16256.0,1463.0,6082.0,7545.0,23801.0,11819.0,0.4965757741271375,-0.44539911559122014,8.07634882931795
Gujarat,Chhotaudepur,2215.0,1303.0,589.0,4107.0,0.8565863160457755,18603.0,15199.0,33802.0,1857.0,7774.0,9631.0,43433.0,20460.0,0.4710703842700251,-0.3855159317757504,10.575359142926711
Gujarat,Dahod,5341.0,3891.0,1277.0,10509.0,0.8784851080026643,60236.0,55439.0,115675.0,4796.0,31140.0,35936.0,151611.0,65032.0,0.4289398526492141,-0.44954525535345025,14.426777048244363
Gujarat,Dang,531.0,179.0,162.0,872.0,0.8142201834862385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8142201834862385,0.0
Gujarat,Devbhumi Dwarka,1845.0,422.0,223.0,2490.0,0.9104417670682731,17817.0,7647.0,25464.0,835.0,5751.0,6586.0,32050.0,18652.0,0.5819656786271451,-0.32847608844112797,12.8714859437751
Gujarat,Dohad,5003.0,7330.0,670.0,13003.0,0.9484734292086442,2168.0,13548.0,15716.0,315.0,4897.0,5212.0,20928.0,2483.0,0.11864487767584098,-0.8298285515328032,1.6094747365992463
Gujarat,Gandhinagar,4075.0,837.0,738.0,5650.0,0.8693805309734514,33686.0,42878.0,76564.0,6930.0,57658.0,64588.0,141152.0,40616.0,0.2877465427340739,-0.5816339882393775,24.982654867256638
