date,state,district,age_0_5,age_5_17,age_18_greater,year,month,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_enrolments,total_bio_updates,total_demo_updates,total_updates,update_intensity,bio_intensity,demo_intensity,updates_per_1000,bio_share,demo_share,young_enrol_share,child_enrol_share,adult_enrol_share,child_update_share,update_intensity_zscore,bio_intensity_zscore,demo_intensity_zscore,total_enrolments_mom,total_enrolments_roll3,total_updates_mom,total_updates_roll3,update_intensity_mom,update_intensity_roll3,national_percentile,state_percentile,anomaly_type
2025-10-28,Arunachal Pradesh,Kra Daadi,1.0,0.0,0.0,2025,10,0.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,4.0,5000.0,0.2,0.8,1.0,0.0,0.0,0.6,3.2595579415691605,0.9440098618906236,3.9979283975481454,inf,0.3333333333333333,66.66666666666667,5.333333333333333,inf,1.6666666666666667,98.97465715541816,94.40899001109878,High Spike
2025-11-08,Arunachal Pradesh,Kra Daadi,0.0,1.0,0.0,2025,11,4.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,5.0,4.0,1.0,5000.0,0.8,0.2,0.0,1.0,0.0,0.8,3.2595579415691605,4.056602481566983,0.9425513340919852,inf,0.3333333333333333,-50.0,6.0,inf,1.6666666666666667,98.97465715541816,94.40899001109878,High Spike
2025-11-13,Arunachal Pradesh,Kra Daadi,0.0,1.0,0.0,2025,11,1.0,3.0,1.0,4.0,1.0,4.0,5.0,9.0,9.0,4.0,5.0,9000.0,0.4444444444444444,0.5555555555555556,0.0,1.0,0.0,0.2222222222222222,5.956009194876365,4.056602481566983,5.0163874187002,inf,0.3333333333333333,-9.999999999999998,9.0,inf,3.0,99.55658294687977,96.51775804661487,High Spike
2025-11-18,Arunachal Pradesh,Kra Daadi,1.0,1.0,0.0,2025,11,3.0,3.0,3.0,2.0,2.0,6.0,5.0,11.0,5.5,3.0,2.5,5500.0,0.5454545454545454,0.45454545454545453,0.5,0.5,0.0,0.5454545454545454,3.5966143482325608,3.01907160834153,2.4702398658200653,100.0,1.0,266.66666666666663,5.333333333333333,83.33333333333333,2.8333333333333335,99.08882050118419,94.86681465038845,High Spike
2025-09-01,Arunachal Pradesh,Kurung Kumey,3.0,0.0,0.0,2025,9,16.0,1.0,0.0,0.0,3.0,17.0,0.0,17.0,5.666666666666667,5.666666666666667,0.0,5666.666666666667,1.0,0.0,1.0,0.0,0.0,0.9411764705882353,3.708966483787028,5.785820603609405,-0.07590768706006815,inf,1.0,-96.50205761316872,264.0,inf,1.888888888888889,99.11978405873148,94.92230854605992,High Spike
2025-09-02,Arunachal Pradesh,Kurung Kumey,1.0,1.0,0.0,2025,9,1.0,7.0,6.0,7.0,2.0,8.0,13.0,21.0,10.5,4.0,6.5,10500.0,0.38095238095238093,0.6190476190476191,0.5,0.5,0.0,0.3333333333333333,6.9671784148665665,4.056602481566983,6.5440759504282795,inf,1.6666666666666667,5.000000000000004,19.333333333333332,inf,5.388888888888889,99.67547355334004,97.25305216426193,High Spike
2025-09-04,Arunachal Pradesh,Kurung Kumey,0.0,1.0,0.0,2025,9,7.0,3.0,0.0,0.0,1.0,10.0,0.0,10.0,10.0,10.0,0.0,10000.0,1.0,0.0,0.0,1.0,0.0,0.7,6.630122008203166,10.281787720919702,-0.07590768706006815,inf,0.3333333333333333,-75.0,20.0,inf,3.3333333333333335,99.64214636544561,97.07269700332964,High Spike
2025-09-05,Arunachal Pradesh,Kurung Kumey,1.0,0.0,0.0,2025,9,0.0,0.0,3.0,12.0,1.0,0.0,15.0,15.0,15.0,0.0,15.0,15000.0,0.0,1.0,1.0,0.0,0.0,0.2,10.000686074837171,-0.09352101133482975,15.200977630220734,0.0,0.6666666666666666,50.0,21.666666666666668,50.0,8.333333333333334,99.85321855544368,98.52941176470588,High Spike
2025-09-08,Arunachal Pradesh,Kurung Kumey,1.0,1.0,0.0,2025,9,14.0,21.0,7.0,13.0,2.0,35.0,20.0,55.0,27.5,17.5,10.0,27500.0,0.6363636363636364,0.36363636363636365,0.5,0.5,0.0,0.38181818181818183,18.427096241422184,18.063269270110602,10.108682524460466,inf,0.6666666666666666,5400.0,22.666666666666668,inf,9.166666666666666,99.95390920823111,99.30632630410655,High Spike
2025-09-11,Arunachal Pradesh,Kurung Kumey,1.0,0.0,0.0,2025,9,8.0,7.0,0.0,0.0,1.0,15.0,0.0,15.0,15.0,15.0,0.0,15000.0,1.0,0.0,1.0,0.0,0.0,0.5333333333333333,10.000686074837171,15.46944208704697,-0.07590768706006815,inf,0.3333333333333333,-11.764705882352944,21.666666666666668,inf,5.0,99.85321855544368,98.52941176470588,High Spike
2025-09-12,Arunachal Pradesh,Kurung Kumey,0.0,1.0,0.0,2025,9,4.0,1.0,2.0,6.0,1.0,5.0,8.0,13.0,13.0,5.0,8.0,13000.0,0.38461538461538464,0.6153846153846154,0.0,1.0,0.0,0.46153846153846156,8.65246044818357,5.094133354792437,8.07176448215636,0.0,0.6666666666666666,-13.33333333333333,15.0,-13.33333333333333,9.333333333333334,99.78987326214079,98.09933407325194,High Spike
2025-09-15,Arunachal Pradesh,Kurung Kumey,0.0,1.0,0.0,2025,9,2.0,11.0,0.0,0.0,1.0,13.0,0.0,13.0,13.0,13.0,0.0,13000.0,1.0,0.0,0.0,1.0,0.0,0.15384615384615385,8.65246044818357,13.394380340596063,-0.07590768706006815,inf,0.6666666666666666,550.0,9.333333333333334,inf,8.666666666666666,99.78987326214079,98.09933407325194,High Spike
2025-09-16,Arunachal Pradesh,Kurung Kumey,0.0,1.0,0.0,2025,9,3.0,3.0,3.0,5.0,1.0,6.0,8.0,14.0,14.0,6.0,8.0,14000.0,0.42857142857142855,0.5714285714285714,0.0,1.0,0.0,0.42857142857142855,9.32657326151037,6.13166422801789,8.07176448215636,inf,0.6666666666666666,250.0,10.333333333333334,inf,9.0,99.82603680645177,98.29356270810212,High Spike
2025-09-19,Arunachal Pradesh,Kurung Kumey,0.0,1.0,0.0,2025,9,13.0,11.0,0.0,0.0,1.0,24.0,0.0,24.0,24.0,24.0,0.0,24000.0,1.0,0.0,0.0,1.0,0.0,0.5416666666666666,16.06770139477838,24.80721994607605,-0.07590768706006815,inf,0.3333333333333333,166.66666666666666,16.0,inf,8.0,99.93949106311366,99.20921198668147,High Spike
2025-10-16,Arunachal Pradesh,Kurung Kumey,0.0,2.0,0.0,2025,10,7.0,2.0,4.0,2.0,2.0,9.0,6.0,15.0,7.5,4.5,3.0,7500.0,0.6,0.4,0.0,1.0,0.0,0.7333333333333333,4.944839974886163,4.57536791817971,2.979469376396092,inf,0.6666666666666666,114.28571428571428,7.666666666666667,inf,2.5,99.41500148908712,96.01831298557158,High Spike
2025-10-17,Arunachal Pradesh,Kurung Kumey,0.0,1.0,0.0,2025,10,11.0,4.0,4.0,5.0,1.0,15.0,9.0,24.0,24.0,15.0,9.0,24000.0,0.625,0.375,0.0,1.0,0.0,0.625,16.06770139477838,15.46944208704697,9.090223503308414,-50.0,1.0,60.00000000000001,15.333333333333334,220.00000000000003,10.5,99.93949106311366,99.20921198668147,High Spike
2025-10-19,Arunachal Pradesh,Kurung Kumey,1.0,0.0,0.0,2025,10,8.0,3.0,0.0,0.0,1.0,11.0,0.0,11.0,11.0,11.0,0.0,11000.0,1.0,0.0,1.0,0.0,0.0,0.7272727272727273,7.304234821529967,11.319318594145157,-0.07590768706006815,inf,0.6666666666666666,-15.384615384615385,16.0,inf,11.666666666666666,99.70005530895011,97.41953385127637,High Spike
2025-10-20,Arunachal Pradesh,Kurung Kumey,1.0,1.0,0.0,2025,10,9.0,1.0,0.0,0.0,2.0,10.0,0.0,10.0,5.0,5.0,0.0,5000.0,1.0,0.0,0.5,0.5,0.0,0.9,3.2595579415691605,5.094133354792437,-0.07590768706006815,100.0,1.0,-9.090909090909093,11.333333333333334,-54.54545454545454,5.333333333333333,98.97465715541816,94.40899001109878,High Spike
2025-10-24,Arunachal Pradesh,Kurung Kumey,2.0,1.0,0.0,2025,10,9.0,5.0,4.0,11.0,3.0,14.0,15.0,29.0,9.666666666666666,4.666666666666667,5.0,9666.666666666666,0.4827586206896552,0.5172413793103449,0.6666666666666666,0.3333333333333333,0.0,0.4482758620689655,6.405417737094232,4.748289730383952,5.0163874187002,inf,1.0,2800.0,10.333333333333334,inf,3.222222222222222,99.62040096625209,96.87846836847946,High Spike
2025-10-25,Arunachal Pradesh,Kurung Kumey,1.0,0.0,0.0,2025,10,15.0,14.0,2.0,2.0,1.0,29.0,4.0,33.0,33.0,29.0,4.0,33000.0,0.8787878787878788,0.12121212121212122,1.0,0.0,0.0,0.5151515151515151,22.13471671471959,29.994874312203315,3.9979283975481454,-66.66666666666667,1.3333333333333333,13.793103448275868,21.0,241.37931034482762,14.222222222222221,99.97541824438993,99.66703662597114,High Spike
2025-10-26,Arunachal Pradesh,Kurung Kumey,0.0,1.0,0.0,2025,10,0.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,6.0,0.0,6.0,6000.0,0.0,1.0,0.0,1.0,0.0,0.5,3.9336707548959615,-0.09352101133482975,6.034846439852253,0.0,1.6666666666666667,-81.81818181818181,22.666666666666668,-81.81818181818181,16.22222222222222,99.18454753024265,95.14428412874584,High Spike
2025-10-27,Arunachal Pradesh,Kurung Kumey,1.0,1.0,0.0,2025,10,7.0,3.0,0.0,0.0,2.0,10.0,0.0,10.0,5.0,5.0,0.0,5000.0,1.0,0.0,0.5,0.5,0.0,0.7,3.2595579415691605,5.094133354792437,-0.07590768706006815,inf,1.0,-50.0,12.0,inf,3.6666666666666665,98.97465715541816,94.40899001109878,High Spike
2025-11-02,Arunachal Pradesh,Kurung Kumey,1.0,0.0,0.0,2025,11,1.0,3.0,1.0,3.0,1.0,4.0,4.0,8.0,8.0,4.0,4.0,8000.0,0.5,0.5,1.0,0.0,0.0,0.25,5.281896381549564,4.056602481566983,3.9979283975481454,-75.0,1.6666666666666667,-52.94117647058824,14.333333333333334,88.23529411764706,4.083333333333333,99.46251045906429,96.18479467258602,High Spike
2025-11-03,Arunachal Pradesh,Kurung Kumey,0.0,1.0,0.0,2025,11,0.0,6.0,3.0,3.0,1.0,6.0,6.0,12.0,12.0,6.0,6.0,12000.0,0.5,0.5,0.0,1.0,0.0,0.25,7.978347634856768,6.13166422801789,6.034846439852253,0.0,2.0,50.0,12.333333333333334,50.0,8.083333333333334,99.74567337464958,97.83573806881243,High Spike
2025-11-12,Arunachal Pradesh,Kurung Kumey,0.0,2.0,0.0,2025,11,55.0,2.0,0.0,0.0,2.0,57.0,0.0,57.0,28.5,28.5,0.0,28500.0,1.0,0.0,0.0,1.0,0.0,0.9649122807017544,19.101209054748985,29.47610887559059,-0.07590768706006815,inf,0.6666666666666666,89.99999999999999,30.333333333333332,inf,9.5,99.95674556464765,99.37569367369589,High Spike
2025-10-16,Arunachal Pradesh,Lohit,1.0,2.0,0.0,6075,30,16.0,4.0,0.0,10.0,3.0,20.0,10.0,30.0,10.0,6.666666666666667,3.3333333333333335,10000.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5333333333333333,6.630122008203166,6.823351476834859,3.3189557167801103,inf,1.0,-21.052631578947366,25.333333333333332,inf,3.3333333333333335,99.64214636544561,97.07269700332964,High Spike
2025-10-17,Arunachal Pradesh,Lohit,1.0,5.0,0.0,6075,30,0.0,0.0,6.0,22.0,6.0,0.0,28.0,28.0,4.666666666666667,0.0,4.666666666666667,4666.666666666667,0.0,1.0,0.16666666666666666,0.8333333333333334,0.0,0.21428571428571427,3.034853670460227,-0.09352101133482975,4.676901078316182,100.0,3.0,-6.666666666666665,32.0,-53.333333333333336,4.888888888888889,98.8829482979498,94.11764705882352,High Spike
2025-11-13,Arunachal Pradesh,Lohit,1.0,0.0,0.0,2025,11,0.0,0.0,1.0,9.0,1.0,0.0,10.0,10.0,10.0,0.0,10.0,10000.0,0.0,1.0,1.0,0.0,0.0,0.1,6.630122008203166,-0.09352101133482975,10.108682524460466,inf,0.3333333333333333,-47.36842105263158,25.666666666666668,inf,3.3333333333333335,99.64214636544561,97.07269700332964,High Spike
2025-11-19,Arunachal Pradesh,Lohit,4.0,0.0,1.0,6075,33,9.0,3.0,2.0,17.0,5.0,12.0,19.0,31.0,6.2,2.4,3.8,6200.0,0.3870967741935484,0.6129032258064516,0.8,0.0,0.2,0.3548387096774194,4.068493317561322,2.396553084406258,3.7942365933177347,inf,2.3333333333333335,0.0,21.333333333333332,inf,2.4,99.22094743758834,95.338512763596,High Spike
2025-10-19,Arunachal Pradesh,Longding,0.0,2.0,0.0,2025,10,4.0,4.0,2.0,9.0,2.0,8.0,11.0,19.0,9.5,4.0,5.5,9500.0,0.42105263157894735,0.5789473684210527,0.0,1.0,0.0,0.3157894736842105,6.293065601539765,4.056602481566983,5.525616929276226,inf,1.3333333333333333,-24.0,14.666666666666666,inf,3.1666666666666665,99.6052737320305,96.78135405105438,High Spike
2025-10-28,Arunachal Pradesh,Longding,1.0,0.0,0.0,2025,10,0.0,0.0,1.0,4.0,1.0,0.0,5.0,5.0,5.0,0.0,5.0,5000.0,0.0,1.0,1.0,0.0,0.0,0.2,3.2595579415691605,-0.09352101133482975,5.0163874187002,-66.66666666666667,1.3333333333333333,inf,6.0,inf,1.6666666666666667,98.97465715541816,94.40899001109878,High Spike
2025-11-14,Arunachal Pradesh,Longding,1.0,2.0,0.0,4050,22,14.0,3.0,0.0,0.0,3.0,17.0,0.0,17.0,5.666666666666667,5.666666666666667,0.0,5666.666666666667,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8235294117647058,3.708966483787028,5.785820603609405,-0.07590768706006815,inf,1.0,-22.72727272727273,16.0,inf,1.888888888888889,99.11978405873148,94.92230854605992,High Spike
2025-09-04,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,0.0,2025,9,5.0,4.0,0.0,0.0,1.0,9.0,0.0,9.0,9.0,9.0,0.0,9000.0,1.0,0.0,0.0,1.0,0.0,0.5555555555555556,5.956009194876365,9.244256847694249,-0.07590768706006815,inf,0.3333333333333333,-70.0,15.666666666666666,inf,3.0,99.55658294687977,96.51775804661487,High Spike
2025-09-08,Arunachal Pradesh,Lower Dibang Valley,3.0,1.0,0.0,2025,9,9.0,2.0,4.0,21.0,4.0,11.0,25.0,36.0,9.0,2.75,6.25,9000.0,0.3055555555555556,0.6944444444444444,0.75,0.25,0.0,0.3611111111111111,5.956009194876365,2.7596888900351666,6.289461195140266,inf,1.3333333333333333,3500.0,14.666666666666666,inf,3.0,99.55658294687977,96.51775804661487,High Spike
2025-09-09,Arunachal Pradesh,Lower Dibang Valley,2.0,1.0,0.0,2025,9,4.0,14.0,0.0,0.0,3.0,18.0,0.0,18.0,6.0,6.0,0.0,6000.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.2222222222222222,3.9336707548959615,6.13166422801789,-0.07590768706006815,-25.0,2.3333333333333335,-50.0,18.333333333333332,-33.333333333333336,5.0,99.18454753024265,95.14428412874584,High Spike
2025-09-10,Arunachal Pradesh,Lower Dibang Valley,2.0,3.0,0.0,2025,9,8.0,7.0,5.0,30.0,5.0,15.0,35.0,50.0,10.0,3.0,7.0,10000.0,0.3,0.7,0.4,0.6,0.0,0.26,6.630122008203166,3.01907160834153,7.053305461004306,66.66666666666667,4.0,177.77777777777777,34.666666666666664,66.66666666666667,8.333333333333334,99.64214636544561,97.07269700332964,High Spike
2025-09-11,Arunachal Pradesh,Lower Dibang Valley,1.0,1.0,0.0,2025,9,7.0,8.0,3.0,14.0,2.0,15.0,17.0,32.0,16.0,7.5,8.5,16000.0,0.46875,0.53125,0.5,0.5,0.0,0.3125,10.674798888163972,7.687960537856069,8.580993992732386,-60.0,3.3333333333333335,-36.0,33.333333333333336,60.00000000000001,10.666666666666666,99.87449122856779,98.6542730299667,High Spike
2025-09-15,Arunachal Pradesh,Lower Dibang Valley,2.0,1.0,0.0,2025,9,5.0,2.0,0.0,22.0,3.0,7.0,22.0,29.0,9.666666666666666,2.3333333333333335,7.333333333333333,9666.666666666666,0.2413793103448276,0.7586206896551724,0.6666666666666666,0.3333333333333333,0.0,0.1724137931034483,6.405417737094232,2.327384359524561,7.392791801388324,inf,1.6666666666666667,2800.0,11.666666666666666,inf,4.055555555555555,99.62040096625209,96.87846836847946,High Spike
2025-09-16,Arunachal Pradesh,Lower Dibang Valley,2.0,0.0,0.0,2025,9,9.0,9.0,0.0,0.0,2.0,18.0,0.0,18.0,9.0,9.0,0.0,9000.0,1.0,0.0,1.0,0.0,0.0,0.5,5.956009194876365,9.244256847694249,-0.07590768706006815,-33.333333333333336,1.6666666666666667,-37.93103448275862,16.0,-6.896551724137923,6.222222222222221,99.55658294687977,96.51775804661487,High Spike
2025-09-18,Arunachal Pradesh,Lower Dibang Valley,3.0,0.0,0.0,2025,9,11.0,7.0,0.0,0.0,3.0,18.0,0.0,18.0,6.0,6.0,0.0,6000.0,1.0,0.0,1.0,0.0,0.0,0.6111111111111112,3.9336707548959615,6.13166422801789,-0.07590768706006815,inf,1.0,100.0,29.666666666666668,inf,2.0,99.18454753024265,95.14428412874584,High Spike
2025-09-19,Arunachal Pradesh,Lower Dibang Valley,1.0,0.0,0.0,2025,9,14.0,3.0,0.0,0.0,1.0,17.0,0.0,17.0,17.0,17.0,0.0,17000.0,1.0,0.0,1.0,0.0,0.0,0.8235294117647058,11.348911701490772,17.544503833497878,-0.07590768706006815,inf,1.3333333333333333,-65.99999999999999,28.333333333333332,inf,7.666666666666667,99.88772755851167,98.76526082130965,High Spike
2025-10-13,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,0.0,2025,10,0.0,0.0,5.0,9.0,1.0,0.0,14.0,14.0,14.0,0.0,14.0,14000.0,0.0,1.0,0.0,1.0,0.0,0.35714285714285715,9.32657326151037,-0.09352101133482975,14.18251860906868,0.0,1.6666666666666667,inf,4.666666666666667,inf,4.666666666666667,99.82603680645177,98.29356270810212,High Spike
2025-10-15,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,0.0,2025,10,9.0,3.0,4.0,14.0,1.0,12.0,18.0,30.0,30.0,12.0,18.0,30000.0,0.4,0.6,0.0,1.0,0.0,0.43333333333333335,20.112378274739186,12.35684946737061,18.256354693676894,0.0,1.0,114.28571428571428,14.666666666666666,114.28571428571428,14.666666666666666,99.96572735996672,99.52830188679245,High Spike
2025-10-18,Arunachal Pradesh,Lower Dibang Valley,0.0,2.0,0.0,2025,10,16.0,6.0,0.0,0.0,2.0,22.0,0.0,22.0,11.0,11.0,0.0,11000.0,1.0,0.0,0.0,1.0,0.0,0.7272727272727273,7.304234821529967,11.319318594145157,-0.07590768706006815,-50.0,2.0,inf,15.333333333333334,inf,3.6666666666666665,99.70005530895011,97.41953385127637,High Spike
2025-10-19,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,0.0,2025,10,6.0,7.0,0.0,4.0,1.0,13.0,4.0,17.0,17.0,13.0,4.0,17000.0,0.7647058823529411,0.23529411764705882,0.0,1.0,0.0,0.35294117647058826,11.348911701490772,13.394380340596063,3.9979283975481454,-50.0,2.3333333333333335,-22.72727272727273,13.0,54.54545454545454,9.333333333333334,99.88772755851167,98.76526082130965,High Spike
2025-10-21,Arunachal Pradesh,Lower Dibang Valley,1.0,0.0,0.0,2025,10,0.0,0.0,2.0,7.0,1.0,0.0,9.0,9.0,9.0,0.0,9.0,9000.0,0.0,1.0,1.0,0.0,0.0,0.2222222222222222,5.956009194876365,-0.09352101133482975,9.090223503308414,0.0,1.3333333333333333,-47.05882352941176,16.0,-47.05882352941176,12.333333333333334,99.55658294687977,96.51775804661487,High Spike
2025-10-24,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,0.0,2025,10,13.0,4.0,0.0,0.0,1.0,17.0,0.0,17.0,17.0,17.0,0.0,17000.0,1.0,0.0,0.0,1.0,0.0,0.7647058823529411,11.348911701490772,17.544503833497878,-0.07590768706006815,inf,0.3333333333333333,1600.0,6.666666666666667,inf,5.666666666666667,99.88772755851167,98.76526082130965,High Spike
2025-10-25,Arunachal Pradesh,Lower Dibang Valley,3.0,1.0,0.0,2025,10,41.0,5.0,0.0,0.0,4.0,46.0,0.0,46.0,11.5,11.5,0.0,11500.0,1.0,0.0,0.75,0.25,0.0,0.8913043478260869,7.641291228193367,11.838084030757884,-0.07590768706006815,inf,1.6666666666666667,14.999999999999991,34.333333333333336,inf,9.5,99.72510979062963,97.5860155382908,High Spike
2025-10-28,Arunachal Pradesh,Lower Dibang Valley,1.0,0.0,0.0,2025,10,9.0,0.0,7.0,6.0,1.0,9.0,13.0,22.0,22.0,9.0,13.0,22000.0,0.4090909090909091,0.5909090909090909,1.0,0.0,0.0,0.7272727272727273,14.719475768124777,9.244256847694249,13.164059587916627,inf,1.0,-52.17391304347826,22.666666666666668,inf,7.333333333333333,99.92814563744746,99.09822419533852,High Spike
2025-10-31,Arunachal Pradesh,Lower Dibang Valley,4.0,0.0,0.0,4050,20,66.0,22.0,0.0,0.0,4.0,88.0,0.0,88.0,22.0,22.0,0.0,22000.0,1.0,0.0,1.0,0.0,0.0,0.75,14.719475768124777,22.732158199625143,-0.07590768706006815,inf,2.0,450.0,34.666666666666664,inf,7.333333333333333,99.92814563744746,99.09822419533852,High Spike
2025-11-03,Arunachal Pradesh,Lower Dibang Valley,1.0,2.0,0.0,2025,11,8.0,6.0,5.0,12.0,3.0,14.0,17.0,31.0,10.333333333333334,4.666666666666667,5.666666666666667,10333.333333333334,0.45161290322580644,0.5483870967741935,0.3333333333333333,0.6666666666666666,0.0,0.41935483870967744,6.8548262793121,4.748289730383952,5.695360099468235,inf,1.0,675.0,16.0,inf,3.4444444444444446,99.66601903195156,97.2253052164262,High Spike
2025-11-06,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,0.0,2025,11,1.0,3.0,1.0,9.0,1.0,4.0,10.0,14.0,14.0,4.0,10.0,14000.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,0.14285714285714285,9.32657326151037,4.056602481566983,10.108682524460466,inf,0.3333333333333333,39.99999999999999,12.666666666666666,inf,4.666666666666667,99.82603680645177,98.29356270810212,High Spike
2025-11-07,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,0.0,2025,11,0.0,0.0,2.0,9.0,1.0,0.0,11.0,11.0,11.0,0.0,11.0,11000.0,0.0,1.0,0.0,1.0,0.0,0.18181818181818182,7.304234821529967,-0.09352101133482975,11.12714154561252,0.0,0.6666666666666666,-21.42857142857143,11.666666666666666,-21.42857142857143,8.333333333333334,99.70005530895011,97.41953385127637,High Spike
2025-11-10,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,0.0,2025,11,18.0,4.0,0.0,0.0,1.0,22.0,0.0,22.0,22.0,22.0,0.0,22000.0,1.0,0.0,0.0,1.0,0.0,0.8181818181818182,14.719475768124777,22.732158199625143,-0.07590768706006815,inf,0.3333333333333333,1000.0,8.666666666666666,inf,7.333333333333333,99.92814563744746,99.09822419533852,High Spike
2025-11-12,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,0.0,2025,11,25.0,9.0,0.0,0.0,1.0,34.0,0.0,34.0,34.0,34.0,0.0,34000.0,1.0,0.0,0.0,1.0,0.0,0.7352941176470589,22.80882952804639,35.182528678330584,-0.07590768706006815,0.0,1.0,inf,18.666666666666668,inf,18.666666666666668,99.97801823777176,99.70865704772474,High Spike
2025-11-13,Arunachal Pradesh,Lower Dibang Valley,1.0,1.0,0.0,2025,11,30.0,4.0,0.0,0.0,2.0,34.0,0.0,34.0,17.0,17.0,0.0,17000.0,1.0,0.0,0.5,0.5,0.0,0.8823529411764706,11.348911701490772,17.544503833497878,-0.07590768706006815,inf,1.0,-5.555555555555558,34.666666666666664,inf,17.0,99.88772755851167,98.76526082130965,High Spike
2025-11-15,Arunachal Pradesh,Lower Dibang Valley,3.0,2.0,0.0,2025,11,23.0,3.0,0.0,0.0,5.0,26.0,0.0,26.0,5.2,5.2,0.0,5200.0,1.0,0.0,0.6,0.4,0.0,0.8846153846153846,3.3943805042345208,5.301639529437527,-0.07590768706006815,inf,1.6666666666666667,225.0,17.333333333333332,inf,1.7333333333333334,99.0276024751937,94.68645948945617,High Spike
2025-11-16,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,0.0,2025,11,6.0,0.0,0.0,1.0,1.0,6.0,1.0,7.0,7.0,6.0,1.0,7000.0,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,0.8571428571428571,4.607783568222763,6.13166422801789,0.9425513340919852,inf,2.0,16.666666666666675,13.0,inf,4.066666666666666,99.34645620902056,95.71309655937846,High Spike
2025-11-18,Arunachal Pradesh,Lower Dibang Valley,1.0,0.0,0.0,2025,11,25.0,3.0,1.0,8.0,1.0,28.0,9.0,37.0,37.0,28.0,9.0,37000.0,0.7567567567567568,0.24324324324324326,1.0,0.0,0.0,0.7027027027027027,24.831167968026797,28.957343438977862,9.090223503308414,inf,0.3333333333333333,164.28571428571428,22.666666666666668,inf,12.333333333333334,99.982745498466,99.80577136514984,High Spike
2025-11-19,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,2.0,2025,11,14.0,6.0,1.0,14.0,3.0,20.0,15.0,35.0,11.666666666666666,6.666666666666667,5.0,11666.666666666666,0.5714285714285714,0.42857142857142855,0.0,0.3333333333333333,0.6666666666666666,0.42857142857142855,7.753643363747834,6.823351476834859,5.0163874187002,200.0,1.3333333333333333,-5.405405405405405,28.666666666666668,-68.46846846846847,16.22222222222222,99.73007341435857,97.65538290788012,High Spike
2025-12-23,Arunachal Pradesh,Lower Dibang Valley,1.0,0.0,0.0,2025,12,0.0,0.0,2.0,14.0,1.0,0.0,16.0,16.0,16.0,0.0,16.0,16000.0,0.0,1.0,1.0,0.0,0.0,0.125,10.674798888163972,-0.09352101133482975,16.21943665137279,inf,1.0,700.0,6.0,inf,5.333333333333333,99.87449122856779,98.6542730299667,High Spike
2025-12-26,Arunachal Pradesh,Lower Dibang Valley,1.0,0.0,0.0,2025,12,10.0,10.0,0.0,0.0,1.0,20.0,0.0,20.0,20.0,20.0,0.0,20000.0,1.0,0.0,1.0,0.0,0.0,0.5,13.371250141471176,20.657096453174237,-0.07590768706006815,inf,1.6666666666666667,-37.5,17.333333333333332,inf,6.666666666666667,99.9151456705383,98.97336293007768,High Spike
2025-12-27,Arunachal Pradesh,Lower Dibang Valley,0.0,1.0,0.0,2025,12,7.0,3.0,0.0,0.0,1.0,10.0,0.0,10.0,10.0,10.0,0.0,10000.0,1.0,0.0,0.0,1.0,0.0,0.7,6.630122008203166,10.281787720919702,-0.07590768706006815,0.0,0.6666666666666666,-50.0,20.666666666666668,-50.0,10.0,99.64214636544561,97.07269700332964,High Spike
2025-10-24,Arunachal Pradesh,Lower Siang,0.0,1.0,0.0,2025,10,0.0,0.0,4.0,3.0,1.0,0.0,7.0,7.0,7.0,0.0,7.0,7000.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,4.607783568222763,-0.09352101133482975,7.053305461004306,inf,0.3333333333333333,39.99999999999999,4.666666666666667,inf,2.3333333333333335,99.34645620902056,95.71309655937846,High Spike
2025-11-13,Arunachal Pradesh,Lower Siang,0.0,1.0,0.0,2025,11,5.0,0.0,0.0,2.0,1.0,5.0,2.0,7.0,7.0,5.0,2.0,7000.0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,0.7142857142857143,4.607783568222763,5.094133354792437,1.9610103552440385,inf,0.3333333333333333,-50.0,11.666666666666666,inf,2.3333333333333335,99.34645620902056,95.71309655937846,High Spike
