date,year,month,day_of_week,is_weekend,state,district,bio_age_5_17,bio_age_17_,total_bio,active_pincodes,minor_share,zscore,anomaly_type
2025-03-01,2025,3,Saturday,True,Rajasthan,Pali,4219,10985,15204,44,0.27749276506182585,4.3488450240637535,High Spike
2025-03-01,2025,3,Saturday,True,Rajasthan,Sikar,7418,12553,19971,56,0.371438585949627,5.798998934238606,High Spike
2025-03-01,2025,3,Saturday,True,Rajasthan,Udaipur,9024,13530,22554,41,0.4001064112795956,6.58476514988401,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Ariyalur,6118,9085,15203,28,0.40242057488653554,4.348540817243914,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Chennai,11938,18374,30312,63,0.39383742412245976,8.944801658198779,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Coimbatore,10507,18424,28931,104,0.36317444955238326,8.524692040000442,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Cuddalore,12561,7586,20147,68,0.6234675137737629,5.852539334530356,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Dharmapuri,13387,5045,18432,31,0.7262912326388888,5.330824638505629,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Dindigul,11793,18751,30544,56,0.3860987427972761,9.01537764040154,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Erode,8369,10427,18796,60,0.4452543094275378,5.441555920927204,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Kancheepuram,14511,13965,28476,97,0.5095870206489675,8.386277936973475,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Krishnagiri,11740,5748,17488,37,0.6713174748398902,5.04365340057715,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Madurai,14305,17159,31464,56,0.4546465802186626,9.295247914653872,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Namakkal,6014,9340,15354,56,0.3916894620294386,4.394476047039677,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Pudukkottai,6620,9806,16426,57,0.40301960306830636,4.720585757907611,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Ramanathapuram,6244,7260,13504,56,0.46238151658767773,3.831693430336619,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Salem,24298,16744,41042,88,0.5920276789630134,12.208940835076517,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Sivaganga,6045,7049,13094,66,0.46166182984573084,3.7069686342024277,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Thanjavur,10900,15976,26876,100,0.40556630450959963,7.899547025230289,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Theni,6290,7860,14150,30,0.44452296819787984,4.02821103595293,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Thiruvarur,6865,4266,11131,71,0.6167460246159375,3.1098106468575075,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Thoothukkudi,12958,13198,26156,88,0.49541214252943877,7.680518114945856,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Tiruchirappalli,10236,16835,27071,86,0.37811680395995717,7.95886735509899,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Tirunelveli,14754,19437,34191,113,0.43151706589453365,10.124819912356166,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Tiruppur,8331,9270,17601,59,0.47332537923981594,5.078028771219012,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Tiruvallur,18126,15082,33208,77,0.5458323295591424,9.825784608453946,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Tiruvannamalai,19832,6718,26550,69,0.7469679849340867,7.800375601962616,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Vellore,15366,11421,26787,107,0.5736364654496584,7.872472618264575,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Villupuram,15979,4483,20462,88,0.7809109568957091,5.9483644827797955,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Viluppuram,5864,8078,13942,79,0.4205996270262516,3.9649360174263157,High Spike
2025-03-01,2025,3,Saturday,True,Tamil Nadu,Virudhunagar,7679,7069,14748,54,0.5206807702739354,4.210126714216946,High Spike
2025-03-01,2025,3,Saturday,True,Telangana,Hyderabad,10335,12114,22449,59,0.46037685420285984,6.552823433800864,High Spike
2025-03-01,2025,3,Saturday,True,Telangana,K.V. Rangareddy,10789,15663,26452,85,0.4078708604264328,7.7705633336183455,High Spike
2025-03-01,2025,3,Saturday,True,Telangana,Karimnagar,5629,8910,14539,81,0.3871655547149047,4.146547488870492,High Spike
2025-03-01,2025,3,Saturday,True,Telangana,Mahabubnagar,10634,11582,22216,70,0.47866402592725965,6.481943244778262,High Spike
2025-03-01,2025,3,Saturday,True,Telangana,Medak,4875,6149,11024,73,0.44221698113207547,3.0772605171346816,High Spike
2025-03-01,2025,3,Saturday,True,Telangana,Nalgonda,5924,6791,12715,57,0.4659064097522611,3.591674249483261,High Spike
2025-03-01,2025,3,Saturday,True,Telangana,Nizamabad,5437,6172,11609,51,0.4683435265742097,3.255221506740784,High Spike
2025-03-01,2025,3,Saturday,True,Tripura,South Tripura,5021,7128,12149,20,0.4132850440365462,3.419493189454109,High Spike
2025-03-01,2025,3,Saturday,True,Tripura,West Tripura,8314,11372,19686,32,0.42233059026719494,5.71229999058435,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Agra,15175,9350,24525,28,0.6187563710499491,7.184356791787646,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Aligarh,17052,5512,22564,35,0.7557170714412338,6.587807218082405,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Allahabad,16248,7838,24086,42,0.6745827451631653,7.05080999787811,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Azamgarh,9520,8706,18226,49,0.5223307363107649,5.268158033618694,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Bahraich,19150,8314,27464,23,0.6972764346053015,8.07842063529591,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Ballia,6687,6450,13137,39,0.5090203242749486,3.720049527455526,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Balrampur,9329,3750,13079,14,0.7132808318678798,3.7024055319048355,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Banda,9193,5651,14844,12,0.6193074642953382,4.239330568921536,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Bara Banki,13872,6015,19887,37,0.6975411072559964,5.773445561372088,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Bareilly,20480,6992,27472,23,0.745486313337216,8.080854289854626,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Basti,6664,4721,11385,25,0.5853315766359245,3.187079179096738,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Bijnor,15994,7059,23053,28,0.6937925649590075,6.736564352983916,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Budaun,8868,3283,12151,22,0.7298164760102049,3.420101603093788,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Bulandshahr,15326,4600,19926,36,0.7691458396065443,5.785309627345828,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Chandauli,9352,3593,12945,18,0.7224410969486288,3.6616418180463435,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Deoria,7968,6619,14587,27,0.5462398025639268,4.161149416222788,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Fatehpur,7881,6783,14664,26,0.5374386252045826,4.184573341350428,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Firozabad,8402,3036,11438,20,0.7345689805910124,3.203202140548231,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Gautam Buddha Nagar,6854,4672,11526,22,0.5946555613395801,3.2299723406941063,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Ghaziabad,12856,9597,22453,28,0.5725738208702623,6.554040261080221,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Ghazipur,10215,6490,16705,41,0.6114935648009578,4.805459460642829,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Gonda,15768,6152,21920,32,0.7193430656934306,6.391898026105773,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Gorakhpur,8891,12567,21458,40,0.41434430049398824,6.251354475339928,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Hardoi,19747,6420,26167,23,0.7546528069706119,7.68386438996409,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Jaunpur,11173,8584,19757,48,0.5655210811358,5.733898674792954,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Jhansi,7879,4859,12738,23,0.6185429423771392,3.5986710063395693,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Kanpur Nagar,9586,8989,18575,43,0.5160699865410499,5.374326213742676,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Kheri,19945,6925,26870,27,0.742277633048009,7.897721784311252,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Kushinagar,8077,7631,15708,19,0.5141965877259995,4.502165261262856,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Lucknow,13425,10231,23656,47,0.5675092999661819,6.920001065347129,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Maharajganj,5914,5062,10976,16,0.5388119533527697,3.0626585897823864,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Mathura,9952,4171,14123,28,0.7046661474191036,4.019997451817264,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Mau,7060,4125,11185,21,0.6312025033527046,3.1262378151288397,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Meerut,17856,6926,24782,22,0.7205229602130578,7.262537944486396,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Mirzapur,9012,4430,13442,17,0.6704359470316917,3.8128326075065706,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Moradabad,13376,6120,19496,16,0.686089454247025,5.654500694814847,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Muzaffarnagar,16292,5670,21962,24,0.741826791731172,6.404674712539031,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Pilibhit,11998,5632,17630,9,0.6805445263754963,5.086850768994357,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Pratapgarh,7907,8148,16055,38,0.49249454998442854,4.60772502774716,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Rae Bareli,11031,5260,16291,43,0.6771223374869559,4.679517837229279,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Rampur,12017,3938,15955,10,0.7531808210592291,4.577304345763211,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Saharanpur,14541,8274,22815,22,0.6373438527284682,6.664163129862117,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Shahjahanpur,17984,4776,22760,17,0.7901581722319859,6.647431754770945,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Shamli,8476,2838,11314,10,0.7491603323316245,3.165480494888134,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Siddharthnagar,8772,4202,12974,19,0.6761214737166641,3.6704638158216887,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Sitapur,28190,8685,36875,25,0.7644745762711864,10.94131101680536,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Sonbhadra,13274,5911,19185,20,0.6918947094083919,5.559892373844765,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Sultanpur,7108,4601,11709,31,0.6070544025962934,3.285642188724733,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Unnao,12044,5765,17809,24,0.6762872704812174,5.141303789745626,High Spike
2025-03-01,2025,3,Saturday,True,Uttar Pradesh,Varanasi,9546,8002,17548,34,0.5439936175062685,5.061905809767519,High Spike
2025-03-01,2025,3,Saturday,True,Uttarakhand,Dehradun,4603,6951,11554,33,0.39839016790721826,3.2384901316496117,High Spike
2025-03-01,2025,3,Saturday,True,West Bengal,Bankura,5474,6134,11608,59,0.47157133011716057,3.2549172999209444,High Spike
2025-03-01,2025,3,Saturday,True,West Bengal,Barddhaman,7968,11432,19400,129,0.4107216494845361,5.6252968401102565,High Spike
2025-03-01,2025,3,Saturday,True,West Bengal,Birbhum,4894,6872,11766,43,0.41594424613292535,3.302981977455584,High Spike
2025-03-01,2025,3,Saturday,True,West Bengal,Hooghly,7013,10405,17418,89,0.40262946377310826,5.022358923188385,High Spike
2025-03-01,2025,3,Saturday,True,West Bengal,Howrah,4193,7513,11706,52,0.35819237997608067,3.2847295682652144,High Spike
2025-03-01,2025,3,Saturday,True,West Bengal,Murshidabad,8679,14109,22788,77,0.3808583464981569,6.655949545726451,High Spike
2025-03-01,2025,3,Saturday,True,West Bengal,Nadia,5652,9904,15556,72,0.3633324762149653,4.455925824647254,High Spike
2025-03-01,2025,3,Saturday,True,West Bengal,North 24 Parganas,9230,15858,25088,132,0.3679049744897959,7.35562523135728,High Spike
2025-03-01,2025,3,Saturday,True,West Bengal,Paschim Medinipur,5732,7923,13655,73,0.41977297693152693,3.877628660132382,High Spike
2025-03-01,2025,3,Saturday,True,West Bengal,Purba Medinipur,6008,7608,13616,83,0.4412455934195065,3.865764594158642,High Spike
2025-03-01,2025,3,Saturday,True,West Bengal,South 24 Parganas,10279,14183,24462,79,0.4202027634698716,7.165191762137758,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Anantapur,5252,6078,11330,88,0.46354810238305383,3.170347804005566,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Ananthapur,15832,2062,17894,64,0.88476584329943,5.167161369431983,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Ananthapuramu,21835,1945,23780,65,0.9182085786375105,6.957722711007226,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Chittoor,35284,10206,45490,94,0.7756429984612002,13.562052769722571,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Cuddapah,22219,5703,27922,76,0.7957524532626603,8.217747358782397,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,East Godavari,39510,11585,51095,134,0.7732654858596731,15.267131994922918,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Guntur,40190,11344,51534,105,0.779873481584973,15.400678788832455,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Hyderabad,1935,8839,10774,46,0.17959903471319844,3.0012088121748093,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Krishna,29038,9999,39037,109,0.7438583907574865,11.599006161298338,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Kurnool,56618,11320,67938,85,0.8333774912420148,20.390887461479462,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Nellore,21231,6487,27718,78,0.7659643552925897,8.15568916753514,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Prakasam,28635,7906,36541,99,0.783640294463753,10.83970593897897,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Srikakulam,29521,7659,37180,66,0.7940021516944594,11.034094096856403,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Visakhapatnam,44075,14418,58493,88,0.7535089668849264,17.51765404809547,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,Vizianagaram,21930,6001,27931,63,0.7851491174680463,8.220485220160953,High Spike
2025-04-01,2025,4,Tuesday,False,Andhra Pradesh,West Godavari,26832,9379,36211,112,0.7409903068128469,10.739317688431937,High Spike
2025-04-01,2025,4,Tuesday,False,Assam,Barpeta,9902,2067,11969,19,0.8273038683265102,3.364735961883001,High Spike
2025-04-01,2025,4,Tuesday,False,Assam,Cachar,9483,2866,12349,48,0.7679164304802009,3.480334553422007,High Spike
2025-04-01,2025,4,Tuesday,False,Assam,Dhubri,9246,1767,11013,20,0.8395532552438028,3.0739142421164476,High Spike
2025-04-01,2025,4,Tuesday,False,Assam,Nagaon,8183,5530,13713,34,0.5967330270546197,3.8952726556830726,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Araria,17275,12820,30095,18,0.5740156172121615,8.87878877829361,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Aurangabad,7654,6726,14380,26,0.5322670375521558,4.098178604516013,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Banka,11199,7130,18329,26,0.6109989633913471,5.299491336062162,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Begusarai,14813,11846,26659,31,0.5556472485839679,7.833534145325119,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Bhagalpur,14317,10270,24587,31,0.5822995892138122,7.203217614617695,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Bhojpur,6166,8088,14254,40,0.43258032832889015,4.059848545216237,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Darbhanga,18424,16329,34753,42,0.5301412827669554,10.295784145105959,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,East Champaran,18395,16092,34487,38,0.5333893931046482,10.214865131028654,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Gaya,17648,14616,32264,34,0.5469873543268039,9.538613370525466,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Gopalganj,8655,7342,15997,22,0.5410389448021504,4.590081032196469,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Jamui,7373,4803,12176,12,0.6055354796320631,3.427706773589775,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Kaimur (Bhabua),5973,4993,10966,10,0.5446835673901149,3.0596165215839912,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Katihar,20160,16110,36270,21,0.5558312655086849,10.757265890802467,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Khagaria,7712,6367,14079,15,0.5477661765750408,4.006612351744327,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Kishanganj,9326,8916,18242,8,0.5112378028724921,5.273025342736126,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Madhepura,11307,10247,21554,18,0.5245894033590053,6.280558330044519,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Madhubani,21330,19418,40748,43,0.5234612741729655,12.119504030043707,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Muzaffarpur,18807,16225,35032,51,0.5368520210093629,10.380657847841178,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Nalanda,9408,9234,18642,30,0.5046668812359189,5.394708070671922,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Nawada,6580,6134,12714,24,0.5175397199937077,3.591370042663421,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Patna,17785,15295,33080,64,0.5376360338573156,9.786846135514491,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Purnia,19935,17607,37542,26,0.5310052740930158,11.144216965638298,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Rohtas,8429,7584,16013,31,0.5263848123399738,4.594948341313901,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Saharsa,8078,11399,19477,17,0.41474559737125843,5.648720765237897,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Samastipur,21204,16623,37827,40,0.5605519866761837,11.230915909292554,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Saran,9485,10504,19989,51,0.4745109810395718,5.804474656995716,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Sitamarhi,14036,13191,27227,25,0.5155176846512652,8.006323618993951,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Siwan,8163,8502,16665,44,0.48982898289828986,4.793291187849249,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Supaul,9887,10713,20600,23,0.4799514563106796,5.990345023917645,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,Vaishali,14309,14410,28719,36,0.49824158222779347,8.46020019419447,High Spike
2025-04-01,2025,4,Tuesday,False,Bihar,West Champaran,13858,12321,26179,18,0.5293555903586844,7.687514871802164,High Spike
2025-04-01,2025,4,Tuesday,False,Chhattisgarh,Baloda Bazar,2580,15415,17995,17,0.14337315921089192,5.197886258235772,High Spike
2025-04-01,2025,4,Tuesday,False,Chhattisgarh,Bilaspur,3452,20010,23462,22,0.14713153183871794,6.860984942298268,High Spike
2025-04-01,2025,4,Tuesday,False,Chhattisgarh,Durg,3606,15585,19191,23,0.18790057839612317,5.561717614763802,High Spike
2025-04-01,2025,4,Tuesday,False,Chhattisgarh,Janjgir-Champa,3329,20749,24078,19,0.13825899161059887,7.0483763433193936,High Spike
2025-04-01,2025,4,Tuesday,False,Chhattisgarh,Korba,3449,9118,12567,18,0.2744489536086576,3.546651640147016,High Spike
2025-04-01,2025,4,Tuesday,False,Chhattisgarh,Mahasamund,1532,12826,14358,7,0.10670009750661652,4.091486054479544,High Spike
2025-04-01,2025,4,Tuesday,False,Chhattisgarh,Raigarh,2771,13806,16577,16,0.16715931712613863,4.766520987703374,High Spike
2025-04-01,2025,4,Tuesday,False,Chhattisgarh,Raipur,3770,15413,19183,26,0.19652817598915706,5.559283960205087,High Spike
2025-04-01,2025,4,Tuesday,False,Chhattisgarh,Rajnandgaon,2465,13847,16312,13,0.15111574301128003,4.685906180445909,High Spike
